class_id,id,enrolled,capacity,message,timestamp
WINTER 2024 23747,124110,0,30,"",2023-11-14 00:00:00.000000
WINTER 2024 41970,124111,300,300,"",2023-11-14 00:00:00.000000
WINTER 2024 42093,124112,4,30,"",2023-11-14 00:00:00.000000
WINTER 2024 42119,124113,253,300,"",2023-11-14 00:00:00.000000
WINTER 2024 42242,124114,75,75,"",2023-11-14 00:00:00.000000
WINTER 2024 42283,124115,13,100,"",2023-11-14 00:00:00.000000
WINTER 2024 42333,124116,128,250,"",2023-11-14 00:00:00.000000
WINTER 2024 42457,124117,0,0,"",2023-11-14 00:00:00.000000
WINTER 2024 42531,124118,90,90,"",2023-11-14 00:00:00.000000
WINTER 2024 42572,124119,81,250,"",2023-11-14 00:00:00.000000
WINTER 2024 42630,124120,125,125,"",2023-11-14 00:00:00.000000
WINTER 2024 42747,124121,125,125,"",2023-11-14 00:00:00.000000
WINTER 2024 42788,124122,100,100,"",2023-11-14 00:00:00.000000
WINTER 2024 42820,124123,13,75,"",2023-11-14 00:00:00.000000
WINTER 2024 42861,124124,32,125,"",2023-11-14 00:00:00.000000
WINTER 2024 42911,124125,63,100,"",2023-11-14 00:00:00.000000
WINTER 2024 53934,124126,101,100,"",2023-11-14 00:00:00.000000
WINTER 2024 43000,124127,30,100,"",2023-11-14 00:00:00.000000
WINTER 2024 43042,124128,116,125,"",2023-11-14 00:00:00.000000
WINTER 2024 43158,124129,100,100,"",2023-11-14 00:00:00.000000
WINTER 2024 43208,124130,66,100,"",2023-11-14 00:00:00.000000
WINTER 2024 43265,124131,26,100,"",2023-11-14 00:00:00.000000
WINTER 2024 43323,124132,80,80,"",2023-11-14 00:00:00.000000
WINTER 2024 43372,124133,100,100,"",2023-11-14 00:00:00.000000
WINTER 2024 43430,124134,14,75,"",2023-11-14 00:00:00.000000
WINTER 2024 43489,124135,48,75,"",2023-11-14 00:00:00.000000
WINTER 2024 43539,124136,46,75,"",2023-11-14 00:00:00.000000
WINTER 2024 43588,124137,55,75,"",2023-11-14 00:00:00.000000
WINTER 2024 43620,124138,40,75,"",2023-11-14 00:00:00.000000
WINTER 2024 43661,124139,39,75,"",2023-11-14 00:00:00.000000
WINTER 2024 43703,124140,51,80,"",2023-11-14 00:00:00.000000
WINTER 2024 43786,124141,7,25,"",2023-11-14 00:00:00.000000
WINTER 2024 43794,124142,0,5,"",2023-11-14 00:00:00.000000
WINTER 2024 43810,124143,0,50,"",2023-11-14 00:00:00.000000
WINTER 2024 43836,124144,0,0,"",2023-11-14 00:00:00.000000
WINTER 2024 20453,124145,1,40,"",2023-11-14 00:00:00.000000
WINTER 2024 20461,124146,6,20,"",2023-11-14 00:00:00.000000
WINTER 2024 20479,124147,1,20,"",2023-11-14 00:00:00.000000
WINTER 2024 20487,124148,50,50,"",2023-11-14 00:00:00.000000
WINTER 2024 20495,124149,30,30,"",2023-11-14 00:00:00.000000
WINTER 2024 20503,124150,50,50,"",2023-11-14 00:00:00.000000
WINTER 2024 20511,124151,49,50,"",2023-11-14 00:00:00.000000
WINTER 2024 58917,124152,45,50,"",2023-11-14 00:00:00.000000
WINTER 2024 20529,124153,15,100,"",2023-11-14 00:00:00.000000
WINTER 2024 20537,124154,16,100,"",2023-11-14 00:00:00.000000
WINTER 2024 20545,124155,9,100,"",2023-11-14 00:00:00.000000
WINTER 2024 20552,124156,1,25,"",2023-11-14 00:00:00.000000
WINTER 2024 20560,124157,6,20,"",2023-11-14 00:00:00.000000
WINTER 2024 20578,124158,11,30,"",2023-11-14 00:00:00.000000
WINTER 2024 20586,124159,9,30,"",2023-11-14 00:00:00.000000
WINTER 2024 20594,124160,4,32,"",2023-11-14 00:00:00.000000
WINTER 2024 20602,124161,2,32,"",2023-11-14 00:00:00.000000
WINTER 2024 20610,124162,6,50,"",2023-11-14 00:00:00.000000
WINTER 2024 20628,124163,7,50,"",2023-11-14 00:00:00.000000
WINTER 2024 20636,124164,77,500,"",2023-11-14 00:00:00.000000
WINTER 2024 20644,124165,6,30,"",2023-11-14 00:00:00.000000
WINTER 2024 20651,124166,4,55,"",2023-11-14 00:00:00.000000
WINTER 2024 20669,124167,3,30,"",2023-11-14 00:00:00.000000
WINTER 2024 20677,124168,4,40,"",2023-11-14 00:00:00.000000
WINTER 2024 20685,124169,3,40,"",2023-11-14 00:00:00.000000
WINTER 2024 20693,124170,10,40,"",2023-11-14 00:00:00.000000
WINTER 2024 20701,124171,4,10,"",2023-11-14 00:00:00.000000
WINTER 2024 20719,124172,1,10,"",2023-11-14 00:00:00.000000
WINTER 2024 07013,124173,46,140,"",2023-11-14 00:00:00.000000
WINTER 2024 62638,124174,13,150,"",2023-11-14 00:00:00.000000
WINTER 2024 62216,124175,21,100,"",2023-11-14 00:00:00.000000
WINTER 2024 08235,124176,97,300,"",2023-11-14 00:00:00.000000
WINTER 2024 57612,124177,165,300,"",2023-11-14 00:00:00.000000
WINTER 2024 07070,124178,35,150,"",2023-11-14 00:00:00.000000
WINTER 2024 57687,124179,33,150,"",2023-11-14 00:00:00.000000
WINTER 2024 07138,124180,106,150,"",2023-11-14 00:00:00.000000
WINTER 2024 07195,124181,26,150,"",2023-11-14 00:00:00.000000
WINTER 2024 07245,124182,117,135,"",2023-11-14 00:00:00.000000
WINTER 2024 07286,124183,0,5,"",2023-11-14 00:00:00.000000
WINTER 2024 07302,124184,49,100,"",2023-11-14 00:00:00.000000
WINTER 2024 07344,124185,73,70,"",2023-11-14 00:00:00.000000
WINTER 2024 07393,124186,71,150,"",2023-11-14 00:00:00.000000
WINTER 2024 07443,124187,27,70,"",2023-11-14 00:00:00.000000
WINTER 2024 07484,124188,100,100,"",2023-11-14 00:00:00.000000
WINTER 2024 07526,124189,69,100,"",2023-11-14 00:00:00.000000
WINTER 2024 57810,124190,45,96,"",2023-11-14 00:00:00.000000
WINTER 2024 07575,124191,100,100,"",2023-11-14 00:00:00.000000
WINTER 2024 57893,124192,100,100,"",2023-11-14 00:00:00.000000
WINTER 2024 07617,124193,27,100,"",2023-11-14 00:00:00.000000
WINTER 2024 07666,124194,100,100,"",2023-11-14 00:00:00.000000
WINTER 2024 57943,124195,99,100,"",2023-11-14 00:00:00.000000
WINTER 2024 07732,124196,26,100,"",2023-11-14 00:00:00.000000
WINTER 2024 07781,124197,99,100,"",2023-11-14 00:00:00.000000
WINTER 2024 07823,124198,0,50,"",2023-11-14 00:00:00.000000
WINTER 2024 07849,124199,39,100,"",2023-11-14 00:00:00.000000
WINTER 2024 59428,124200,16,100,"",2023-11-14 00:00:00.000000
WINTER 2024 07971,124201,0,10,"",2023-11-14 00:00:00.000000
WINTER 2024 07989,124202,0,1,"",2023-11-14 00:00:00.000000
WINTER 2024 07997,124203,0,10,"",2023-11-14 00:00:00.000000
WINTER 2024 08003,124204,0,5,"",2023-11-14 00:00:00.000000
WINTER 2024 08011,124205,0,10,"",2023-11-14 00:00:00.000000
WINTER 2024 06288,124206,8,25,"",2023-11-14 00:00:00.000000
WINTER 2024 06296,124207,0,1,"",2023-11-14 00:00:00.000000
WINTER 2024 18291,124208,41,200,"",2023-11-14 00:00:00.000000
WINTER 2024 18507,124209,241,860,"",2023-11-14 00:00:00.000000
WINTER 2024 18515,124210,0,15,"",2023-11-14 00:00:00.000000
WINTER 2024 50617,124211,200,200,"",2023-11-14 00:00:00.000000
WINTER 2024 50690,124212,0,15,"",2023-11-14 00:00:00.000000
WINTER 2024 18572,124213,0,40,"",2023-11-14 00:00:00.000000
WINTER 2024 50294,124214,80,200,"",2023-11-14 00:00:00.000000
WINTER 2024 50831,124215,68,150,"",2023-11-14 00:00:00.000000
WINTER 2024 51086,124216,5,20,"",2023-11-14 00:00:00.000000
WINTER 2024 18861,124217,8,25,"",2023-11-14 00:00:00.000000
WINTER 2024 50492,124218,20,20,"",2023-11-14 00:00:00.000000
WINTER 2024 50427,124219,33,150,"",2023-11-14 00:00:00.000000
WINTER 2024 62562,124220,19,19,"",2023-11-14 00:00:00.000000
WINTER 2024 50534,124221,39,38,"",2023-11-14 00:00:00.000000
WINTER 2024 51094,124222,38,38,"",2023-11-14 00:00:00.000000
WINTER 2024 18929,124223,114,150,"",2023-11-14 00:00:00.000000
WINTER 2024 50393,124224,11,38,"",2023-11-14 00:00:00.000000
WINTER 2024 51078,124225,33,38,"",2023-11-14 00:00:00.000000
WINTER 2024 51052,124226,38,38,"",2023-11-14 00:00:00.000000
WINTER 2024 19042,124227,90,150,"",2023-11-14 00:00:00.000000
WINTER 2024 51102,124228,0,38,"",2023-11-14 00:00:00.000000
WINTER 2024 50708,124229,38,38,"",2023-11-14 00:00:00.000000
WINTER 2024 19125,124230,0,55,"",2023-11-14 00:00:00.000000
WINTER 2024 19133,124231,0,20,"",2023-11-14 00:00:00.000000
WINTER 2024 19166,124232,12,15,"",2023-11-14 00:00:00.000000
WINTER 2024 50179,124233,11,15,"",2023-11-14 00:00:00.000000
WINTER 2024 50716,124234,17,15,"",2023-11-14 00:00:00.000000
WINTER 2024 51037,124235,4,15,"",2023-11-14 00:00:00.000000
WINTER 2024 19182,124236,0,30,"",2023-11-14 00:00:00.000000
WINTER 2024 19190,124237,0,30,"",2023-11-14 00:00:00.000000
WINTER 2024 40683,124238,120,120,"",2023-11-14 00:00:00.000000
WINTER 2024 40899,124239,135,135,"",2023-11-14 00:00:00.000000
WINTER 2024 41012,124240,0,20,"",2023-11-14 00:00:00.000000
WINTER 2024 59204,124241,37,60,"",2023-11-14 00:00:00.000000
WINTER 2024 61937,124242,37,60,"",2023-11-14 00:00:00.000000
WINTER 2024 59246,124243,17,60,"",2023-11-14 00:00:00.000000
WINTER 2024 41095,124244,50,60,"",2023-11-14 00:00:00.000000
WINTER 2024 58347,124245,61,60,"",2023-11-14 00:00:00.000000
WINTER 2024 61432,124246,60,60,"",2023-11-14 00:00:00.000000
WINTER 2024 59287,124247,54,54,"",2023-11-14 00:00:00.000000
WINTER 2024 58420,124248,60,60,"",2023-11-14 00:00:00.000000
WINTER 2024 41228,124249,41,60,"",2023-11-14 00:00:00.000000
WINTER 2024 41319,124250,16,60,"",2023-11-14 00:00:00.000000
WINTER 2024 58131,124251,105,120,"",2023-11-14 00:00:00.000000
WINTER 2024 41343,124252,30,30,"",2023-11-14 00:00:00.000000
WINTER 2024 58271,124253,72,120,"",2023-11-14 00:00:00.000000
WINTER 2024 41517,124254,60,60,"",2023-11-14 00:00:00.000000
WINTER 2024 58230,124255,60,60,"",2023-11-14 00:00:00.000000
WINTER 2024 41640,124256,0,0,"",2023-11-14 00:00:00.000000
WINTER 2024 58214,124257,4,10,"",2023-11-14 00:00:00.000000
WINTER 2024 58453,124258,8,10,"",2023-11-14 00:00:00.000000
WINTER 2024 41681,124259,0,15,"",2023-11-14 00:00:00.000000
WINTER 2024 41699,124260,0,1,"",2023-11-14 00:00:00.000000
WINTER 2024 41707,124261,0,1,"",2023-11-14 00:00:00.000000
WINTER 2024 03962,124262,497,520,"",2023-11-14 00:00:00.000000
WINTER 2024 04226,124263,0,15,"",2023-11-14 00:00:00.000000
WINTER 2024 04242,124264,17,60,"",2023-11-14 00:00:00.000000
WINTER 2024 51953,124265,2,25,"",2023-11-14 00:00:00.000000
WINTER 2024 52001,124266,35,35,"",2023-11-14 00:00:00.000000
WINTER 2024 04341,124267,14,35,"",2023-11-14 00:00:00.000000
WINTER 2024 52100,124268,35,35,"",2023-11-14 00:00:00.000000
WINTER 2024 52076,124269,55,60,"",2023-11-14 00:00:00.000000
WINTER 2024 52035,124270,55,60,"",2023-11-14 00:00:00.000000
WINTER 2024 67363,124271,1,35,"",2023-11-14 00:00:00.000000
WINTER 2024 67355,124272,3,20,"",2023-11-14 00:00:00.000000
WINTER 2024 04382,124273,0,10,"",2023-11-14 00:00:00.000000
WINTER 2024 04390,124274,0,15,"",2023-11-14 00:00:00.000000
WINTER 2024 04408,124275,0,10,"",2023-11-14 00:00:00.000000
WINTER 2024 03673,124276,0,20,"",2023-11-14 00:00:00.000000
WINTER 2024 03681,124277,13,50,"",2023-11-14 00:00:00.000000
WINTER 2024 03707,124278,22,70,"",2023-11-14 00:00:00.000000
WINTER 2024 03715,124279,6,70,"",2023-11-14 00:00:00.000000
WINTER 2024 53355,124280,25,25,"",2023-11-14 00:00:00.000000
WINTER 2024 03731,124281,17,70,"",2023-11-14 00:00:00.000000
WINTER 2024 03749,124282,4,25,"",2023-11-14 00:00:00.000000
WINTER 2024 53397,124283,12,22,"",2023-11-14 00:00:00.000000
WINTER 2024 03764,124284,14,14,"",2023-11-14 00:00:00.000000
WINTER 2024 03772,124285,15,24,"",2023-11-14 00:00:00.000000
WINTER 2024 03780,124286,24,24,"",2023-11-14 00:00:00.000000
WINTER 2024 03806,124287,21,70,"",2023-11-14 00:00:00.000000
WINTER 2024 03814,124288,0,5,"",2023-11-14 00:00:00.000000
WINTER 2024 03822,124289,0,5,"",2023-11-14 00:00:00.000000
WINTER 2024 03830,124290,0,7,"",2023-11-14 00:00:00.000000
WINTER 2024 24240,124291,22,280,"",2023-11-14 00:00:00.000000
WINTER 2024 55475,124292,0,20,"",2023-11-14 00:00:00.000000
WINTER 2024 24406,124293,41,120,"",2023-11-14 00:00:00.000000
WINTER 2024 24471,124294,24,120,"",2023-11-14 00:00:00.000000
WINTER 2024 24539,124295,32,32,"",2023-11-14 00:00:00.000000
WINTER 2024 60269,124296,7,32,"",2023-11-14 00:00:00.000000
WINTER 2024 55632,124297,45,60,"",2023-11-14 00:00:00.000000
WINTER 2024 55459,124298,3,32,"",2023-11-14 00:00:00.000000
WINTER 2024 24620,124299,1,32,"",2023-11-14 00:00:00.000000
WINTER 2024 24646,124300,17,70,"",2023-11-14 00:00:00.000000
WINTER 2024 55616,124301,9,25,"",2023-11-14 00:00:00.000000
WINTER 2024 60277,124302,1,20,"",2023-11-14 00:00:00.000000
WINTER 2024 24679,124303,0,25,"",2023-11-14 00:00:00.000000
WINTER 2024 55467,124304,1,35,"",2023-11-14 00:00:00.000000
WINTER 2024 60715,124305,5,25,"",2023-11-14 00:00:00.000000
WINTER 2024 24687,124306,0,15,"",2023-11-14 00:00:00.000000
WINTER 2024 27102,124307,19,20,"",2023-12-03 00:00:00.000000
WINTER 2024 27110,124308,18,20,"",2023-12-03 00:00:00.000000
WINTER 2024 27128,124309,21,25,"",2023-12-03 00:00:00.000000
WINTER 2024 27136,124310,17,25,"",2023-12-03 00:00:00.000000
WINTER 2024 27144,124311,4,25,"",2023-12-03 00:00:00.000000
WINTER 2024 27151,124312,12,25,"",2023-12-03 00:00:00.000000
WINTER 2024 27169,124313,12,25,"",2023-12-03 00:00:00.000000
WINTER 2024 27177,124314,9,25,"",2023-12-03 00:00:00.000000
WINTER 2024 27185,124315,14,25,"",2023-12-03 00:00:00.000000
WINTER 2024 52373,124316,7,12,"",2023-12-03 00:00:00.000000
WINTER 2024 27193,124317,8,25,"",2023-12-03 00:00:00.000000
WINTER 2024 27201,124318,15,20,"",2023-12-03 00:00:00.000000
WINTER 2024 27219,124319,6,12,"",2023-12-03 00:00:00.000000
WINTER 2024 27227,124320,11,25,"",2023-12-03 00:00:00.000000
WINTER 2024 54395,124321,9,25,"",2023-12-03 00:00:00.000000
WINTER 2024 27235,124322,4,25,"",2023-12-03 00:00:00.000000
WINTER 2024 27243,124323,0,5,"",2023-12-03 00:00:00.000000
WINTER 2024 63305,124324,7,15,"",2023-12-03 00:00:00.000000
WINTER 2024 61879,124325,120,120,Full,2023-12-03 00:00:00.000000
WINTER 2024 61853,124326,40,40,Full,2023-12-03 00:00:00.000000
WINTER 2024 61861,124327,120,120,Full,2023-12-03 00:00:00.000000
WINTER 2024 27300,124328,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 27318,124329,0,5,"",2023-12-03 00:00:00.000000
WINTER 2024 27326,124330,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 62828,124331,12,12,Full,2023-12-03 00:00:00.000000
WINTER 2024 08383,124332,9,8,Full,2023-12-03 00:00:00.000000
WINTER 2024 08391,124333,9,12,"",2023-12-03 00:00:00.000000
WINTER 2024 50732,124334,3,15,"",2023-12-03 00:00:00.000000
WINTER 2024 08409,124335,8,10,"",2023-12-03 00:00:00.000000
WINTER 2024 02303,124336,286,286,Full,2023-12-03 00:00:00.000000
WINTER 2024 02360,124337,0,0,Closed,2023-12-03 00:00:00.000000
WINTER 2024 46482,124338,528,528,Full,2023-12-03 00:00:00.000000
WINTER 2024 46649,124339,23,25,"",2023-12-03 00:00:00.000000
WINTER 2024 46664,124340,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 46698,124341,55,55,Full,2023-12-03 00:00:00.000000
WINTER 2024 46748,124342,59,60,"",2023-12-03 00:00:00.000000
WINTER 2024 46797,124343,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 57844,124344,59,60,Closed,2023-12-03 00:00:00.000000
WINTER 2024 46946,124345,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 46961,124346,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 52571,124347,78,90,"",2023-12-03 00:00:00.000000
WINTER 2024 52589,124348,186,180,Full,2023-12-03 00:00:00.000000
WINTER 2024 52597,124349,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 47050,124350,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 47068,124351,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 52613,124352,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 47126,124353,127,149,"",2023-12-03 00:00:00.000000
WINTER 2024 47134,124354,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 47142,124355,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 52621,124356,37,90,"",2023-12-03 00:00:00.000000
WINTER 2024 52639,124357,86,90,"",2023-12-03 00:00:00.000000
WINTER 2024 47159,124358,91,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 47167,124359,435,500,"",2023-12-03 00:00:00.000000
WINTER 2024 47175,124360,0,18,"",2023-12-03 00:00:00.000000
WINTER 2024 52647,124361,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 52654,124362,88,90,"",2023-12-03 00:00:00.000000
WINTER 2024 47183,124363,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 52662,124364,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 47191,124365,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 47209,124366,87,90,"",2023-12-03 00:00:00.000000
WINTER 2024 52688,124367,75,75,Full,2023-12-03 00:00:00.000000
WINTER 2024 52720,124368,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 47233,124369,0,50,"",2023-12-03 00:00:00.000000
WINTER 2024 52738,124370,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 47241,124371,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 47258,124372,13,20,"",2023-12-03 00:00:00.000000
WINTER 2024 47266,124373,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 47274,124374,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 47282,124375,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 62943,124376,12,20,"",2023-12-03 00:00:00.000000
WINTER 2024 54445,124377,10,20,"",2023-12-03 00:00:00.000000
WINTER 2024 50898,124378,21,22,"",2023-12-03 00:00:00.000000
WINTER 2024 54429,124379,9,15,"",2023-12-03 00:00:00.000000
WINTER 2024 50955,124380,21,22,"",2023-12-03 00:00:00.000000
WINTER 2024 40634,124381,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 40642,124382,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 40659,124383,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 40667,124384,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 01180,124385,12,12,Full,2023-12-03 00:00:00.000000
WINTER 2024 50526,124386,10,12,"",2023-12-03 00:00:00.000000
WINTER 2024 50542,124387,13,12,Closed,2023-12-03 00:00:00.000000
WINTER 2024 01214,124388,11,12,"",2023-12-03 00:00:00.000000
WINTER 2024 62919,124389,12,12,Full,2023-12-03 00:00:00.000000
WINTER 2024 50518,124390,15,15,Full,2023-12-03 00:00:00.000000
WINTER 2024 01248,124391,3,3,Full,2023-12-03 00:00:00.000000
WINTER 2024 50559,124392,1,1,Full,2023-12-03 00:00:00.000000
WINTER 2024 50567,124393,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 50575,124394,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 27359,124395,14,24,"",2023-12-03 00:00:00.000000
WINTER 2024 27367,124396,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 27375,124397,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 27383,124398,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 27391,124399,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 27409,124400,12,18,"",2023-12-03 00:00:00.000000
WINTER 2024 27417,124401,16,18,"",2023-12-03 00:00:00.000000
WINTER 2024 52522,124402,13,18,"",2023-12-03 00:00:00.000000
WINTER 2024 27425,124403,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 52530,124404,10,18,"",2023-12-03 00:00:00.000000
WINTER 2024 52548,124405,17,18,"",2023-12-03 00:00:00.000000
WINTER 2024 27441,124406,6,20,"",2023-12-03 00:00:00.000000
WINTER 2024 27474,124407,4,20,"",2023-12-03 00:00:00.000000
WINTER 2024 27482,124408,0,5,"",2023-12-03 00:00:00.000000
WINTER 2024 27490,124409,0,5,"",2023-12-03 00:00:00.000000
WINTER 2024 27508,124410,0,5,"",2023-12-03 00:00:00.000000
WINTER 2024 62935,124411,15,15,Full,2023-12-03 00:00:00.000000
WINTER 2024 51045,124412,12,15,"",2023-12-03 00:00:00.000000
WINTER 2024 51011,124413,15,20,"",2023-12-03 00:00:00.000000
WINTER 2024 51029,124414,19,18,Full,2023-12-03 00:00:00.000000
WINTER 2024 55145,124415,15,15,Full,2023-12-03 00:00:00.000000
WINTER 2024 51003,124416,8,20,"",2023-12-03 00:00:00.000000
WINTER 2024 50997,124417,12,16,"",2023-12-03 00:00:00.000000
WINTER 2024 49049,124418,4,5,"",2023-12-03 00:00:00.000000
WINTER 2024 49056,124419,6,5,Full,2023-12-03 00:00:00.000000
WINTER 2024 49064,124420,1,1,Full,2023-12-03 00:00:00.000000
WINTER 2024 49106,124421,12,25,"",2023-12-03 00:00:00.000000
WINTER 2024 49114,124422,1,1,Full,2023-12-03 00:00:00.000000
WINTER 2024 49122,124423,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 49130,124424,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 31641,124425,28,28,Full,2023-12-03 00:00:00.000000
WINTER 2024 31674,124426,27,30,"",2023-12-03 00:00:00.000000
WINTER 2024 31708,124427,127,125,Full,2023-12-03 00:00:00.000000
WINTER 2024 31765,124428,12,12,Full,2023-12-03 00:00:00.000000
WINTER 2024 31781,124429,0,14,"",2023-12-03 00:00:00.000000
WINTER 2024 61473,124430,5,15,"",2023-12-03 00:00:00.000000
WINTER 2024 47852,124431,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 47886,124432,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 47910,124433,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 47944,124434,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 52894,124435,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 52829,124436,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 52837,124437,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 52845,124438,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 55830,124439,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 68973,124440,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 52928,124441,23,24,"",2023-12-03 00:00:00.000000
WINTER 2024 52951,124442,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 52985,124443,23,24,"",2023-12-03 00:00:00.000000
WINTER 2024 47472,124444,0,24,Cancelled,2023-12-03 00:00:00.000000
WINTER 2024 47480,124445,20,24,"",2023-12-03 00:00:00.000000
WINTER 2024 47498,124446,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 47506,124447,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 47514,124448,20,24,"",2023-12-03 00:00:00.000000
WINTER 2024 47522,124449,23,24,"",2023-12-03 00:00:00.000000
WINTER 2024 47530,124450,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 47548,124451,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 47555,124452,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 47563,124453,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 47605,124454,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 51458,124455,38,40,"",2023-12-03 00:00:00.000000
WINTER 2024 51383,124456,13,20,"",2023-12-03 00:00:00.000000
WINTER 2024 51466,124457,9,30,"",2023-12-03 00:00:00.000000
WINTER 2024 47662,124458,50,50,Full,2023-12-03 00:00:00.000000
WINTER 2024 51474,124459,15,40,"",2023-12-03 00:00:00.000000
WINTER 2024 51391,124460,9,25,"",2023-12-03 00:00:00.000000
WINTER 2024 62752,124461,14,24,"",2023-12-03 00:00:00.000000
WINTER 2024 51425,124462,30,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 70540,124463,6,30,"",2023-12-03 00:00:00.000000
WINTER 2024 47670,124464,4,30,"",2023-12-03 00:00:00.000000
WINTER 2024 51375,124465,19,20,"",2023-12-03 00:00:00.000000
WINTER 2024 51367,124466,9,30,"",2023-12-03 00:00:00.000000
WINTER 2024 47712,124467,25,25,Full,2023-12-03 00:00:00.000000
WINTER 2024 47738,124468,17,23,"",2023-12-03 00:00:00.000000
WINTER 2024 51359,124469,5,30,"",2023-12-03 00:00:00.000000
WINTER 2024 51409,124470,9,25,"",2023-12-03 00:00:00.000000
WINTER 2024 51334,124471,22,27,"",2023-12-03 00:00:00.000000
WINTER 2024 47753,124472,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 47761,124473,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 09183,124474,363,361,Full,2023-12-03 00:00:00.000000
WINTER 2024 09316,124475,75,74,Full,2023-12-03 00:00:00.000000
WINTER 2024 09357,124476,180,178,Full,2023-12-03 00:00:00.000000
WINTER 2024 09464,124477,178,178,Full,2023-12-03 00:00:00.000000
WINTER 2024 09522,124478,0,60,"",2023-12-03 00:00:00.000000
WINTER 2024 09548,124479,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 09555,124480,45,45,Full,2023-12-03 00:00:00.000000
WINTER 2024 56200,124481,158,158,Full,2023-12-03 00:00:00.000000
WINTER 2024 09589,124482,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 09597,124483,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 09621,124484,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 56218,124485,74,74,Full,2023-12-03 00:00:00.000000
WINTER 2024 56226,124486,158,158,Full,2023-12-03 00:00:00.000000
WINTER 2024 09639,124487,50,50,Full,2023-12-03 00:00:00.000000
WINTER 2024 09647,124488,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 09654,124489,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 09662,124490,74,74,Full,2023-12-03 00:00:00.000000
WINTER 2024 09670,124491,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 09688,124492,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 71084,124493,80,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 56234,124494,79,79,Full,2023-12-03 00:00:00.000000
