course_acronym,prerequisite_acronym,is_strong,is_same_major
WRIT 105R,WRIT 2,false,true
WRIT 105R,WRIT 2E,false,true
WRIT 105R,WRIT 2L,false,true
WRIT 105SW,WRIT 2,false,true
WRIT 105SW,WRIT 2E,false,true
WRIT 105SW,WRIT 2L,false,true
WRIT 105SW,WRIT 36,false,true
WRIT 105SW,WRIT 4,false,true
WRIT 105SW,WRIT 37,false,true
WRIT 105SW,WRIT 1,false,true
WRIT 105SW,WRIT 6,false,true
WRIT 105WE,WRIT 2,false,true
WRIT 105WE,WRIT 2E,false,true
WRIT 105WE,WRIT 2L,false,true
WRIT 105WE,WRIT 36,false,true
WRIT 105WE,WRIT 4,false,true
WRIT 105WE,WRIT 37,false,true
WRIT 105WE,WRIT 1,false,true
WRIT 105WE,WRIT 6,false,true
WRIT 107B,WRIT 2,false,true
WRIT 107B,WRIT 2E,false,true
WRIT 107B,WRIT 2L,false,true
WRIT 107DJ,WRIT 2,false,true
WRIT 107DJ,WRIT 2E,false,true
WRIT 107DJ,WRIT 2L,false,true
WRIT 107J,WRIT 2,false,true
WRIT 107J,WRIT 2E,false,true
WRIT 107J,WRIT 2L,false,true
WRIT 107L,WRIT 2,false,true
WRIT 107L,WRIT 2E,false,true
WRIT 107L,WRIT 2L,false,true
WRIT 107P,WRIT 2,false,true
WRIT 107P,WRIT 2E,false,true
WRIT 107P,WRIT 2L,false,true
WRIT 107T,WRIT 2,false,true
WRIT 107T,WRIT 2E,false,true
WRIT 107T,WRIT 2L,false,true
WRIT 107WC,WRIT 2,false,true
WRIT 107WC,WRIT 2E,false,true
WRIT 107WC,WRIT 2L,false,true
WRIT 107WC,WRIT 36,false,true
WRIT 107WC,WRIT 4,false,true
WRIT 107WC,WRIT 37,false,true
WRIT 107WC,WRIT 1,false,true
WRIT 107WC,WRIT 6,false,true
WRIT 109ED,WRIT 2,false,true
WRIT 109ED,WRIT 2L,false,true
WRIT 109ED,WRIT 2E,false,true
WRIT 109F,WRIT 2,false,true
WRIT 109F,WRIT 2L,false,true
WRIT 109F,WRIT 2E,false,true
WRIT 109GS,WRIT 2,false,true
WRIT 109GS,WRIT 2L,false,true
WRIT 109GS,WRIT 2E,false,true
WRIT 109HP,WRIT 2,false,true
WRIT 109HP,WRIT 2L,false,true
WRIT 109HP,WRIT 2E,false,true
WRIT 109HU,WRIT 2,false,true
WRIT 109HU,WRIT 2L,false,true
WRIT 109HU,WRIT 2E,false,true
WRIT 109SS,WRIT 2,false,true
WRIT 109SS,WRIT 2L,false,true
WRIT 109SS,WRIT 2E,false,true
WRIT 109ST,WRIT 2,false,true
WRIT 109ST,WRIT 2L,false,true
WRIT 109ST,WRIT 2E,false,true
WRIT 109V,WRIT 2,false,true
WRIT 109V,WRIT 2L,false,true
WRIT 109V,WRIT 2E,false,true
WRIT 124,WRIT 2,false,true
WRIT 124,WRIT 2E,false,true
WRIT 124,WRIT 2L,false,true
WRIT 151A,WRIT 105A,false,true
WRIT 151A,WRIT 107A,false,true
WRIT 151A,WRIT 109A,false,true
WRIT 152A,WRIT 105A,false,true
WRIT 152A,WRIT 107A,false,true
WRIT 152A,WRIT 109A,false,true
WRIT 153A,WRIT 105A,false,true
WRIT 153A,WRIT 107A,false,true
WRIT 153A,WRIT 109A,false,true
WRIT 155A,WRIT 105A,false,true
WRIT 155A,WRIT 107A,false,true
WRIT 155A,WRIT 109A,false,true
WRIT 157A,WRIT 105A,false,true
WRIT 157A,WRIT 107A,false,true
WRIT 157A,WRIT 109A,false,true
WRIT 159A,WRIT 105A,false,true
WRIT 159A,WRIT 107A,false,true
WRIT 159A,WRIT 109A,false,true
W&L CS 170B,WL CS 170A,false,false
ANTH 123MG,ANTH 9,false,true
ANTH 143F,ANTH 3,false,true
ANTH 143F,ANTH 3S,false,true
ANTH 145,ANTH 5,false,true
ANTH 145,ANTH 7,false,true
ANTH 145,ENV S 2,false,false
ANTH 145,ENV S 3,false,false
ANTH 151T,ANTH 5,false,true
ANTH 151T,PSY 1,false,false
ANTH 171,ANTH 5,false,true
ANTH 171,EEMB 2,true,false
ANTH 171,EEMB 3,true,false
ANTH 171,MCDB 1,true,false
ANTH 171,MCDB 2,true,false
ART 110,ART 14,false,true
ART 110,ART 18,false,true
ART 110,ART 1A,false,true
ART 110,ART 7B,false,true
ART 118,ART 18,false,true
ART 118,ART 117,false,true
ART 118,ART 1A,false,true
ART 120NP,ART 19,false,true
ART 120NP,ART 1A,false,true
ART 126,ART 1A,false,true
ART 134,Art - ART 7A,false,false
ART 189C,ART 7D,true,true
ME 17,ENGR 3,false,false
ME 17,MAT 5B,false,false
ME 17,MAT 6A,false,false
ASTRO 2,ASTRO 1,false,true
BL ST 99RA,BL ST 1,false,true
BL ST 99RA,BL ST 3,false,true
BL ST 99RA,BL ST 4,false,true
BL ST 99RA,BL ST 7,false,true
BL ST 180,FR 1,false,false
BL ST 180,FR 2,false,false
BL ST 180,FR 3,false,false
BL ST 180,FR 7,false,false
BL ST 180,LING 180,false,false
CH E 110B,CH E 110A,false,true
CH E 110B,MAT 4B,false,false
CH E 118,CH E 110A,false,true
CH E 120C,CH E 10,false,true
CH E 120C,CH E 110A,false,true
CH E 120C,CH E 110B,true,true
CH E 120C,CH E 120B,true,true
CH E 126,CH E 120C,false,true
CH E 132A,MAT 4B,false,false
CH E 132A,MAT 6A,false,false
CH E 140A,CH E 10,false,true
CH E 140A,CH E 110A,false,true
CH E 140A,CH E 110B,false,true
CH E 140A,CH E 120A,false,true
CH E 140A,CH E 120B,false,true
CH E 166,ENGR 3,false,false
CH E 166,CH E 110A,false,true
CH E 174,CH E 10,false,true
CH E 174,CH E 107,false,true
CH E 180A,CH E 110A,true,true
CH E 180A,CH E 120A,true,true
CH E 180A,CH E 120B,true,true
CH E 184B,CH E 184A,false,true
CHEM CS 11C,CHEM 1B,false,false
CHEM CS 11C,CHEM 2B,false,false
CHEM 1C,CHEM 1B,false,true
CHEM 1C,CHEM 2B,false,true
CHEM 1CL,CHEM 1B,false,true
CHEM 1CL,CHEM 2B,false,true
CHEM 1CL,CHEM 1C,false,true
CHEM 1CL,CHEM 2C,false,true
CHEM 2C,CHEM 2B,false,true
CHEM 2C,CHEM 1B,false,true
CHEM 2CC,CHEM 2B,false,true
CHEM 2CC,CHEM 1B,false,true
CHEM 2CC,CHEM 2C,false,true
CHEM 6CL,CHEM 6B,false,true
CHEM 6CL,CHEM 109B,false,true
CHEM 6CL,CHEM 109C,false,true
CHEM 109C,CHEM 109B,false,true
CHEM 109CH,CHEM 109B,false,true
CHEM 112C,CHEM 112B,false,true
CHEM 112C,CHEM 142B,false,true
CHEM 112C,MCDB 108B,false,false
CHEM 112C,CHEM 142C,false,true
CHEM 112C,MCDB 108C,false,false
CHEM 112L,CHEM 125L,true,true
CHEM 112L,CHEM 142C,true,true
CHEM 113C,CHEM 113B,false,true
CHEM 115C,CHEM 113A,false,true
CHEM 115C,CHEM 113B,false,true
CHEM 115C,CHEM 113C,false,true
CHEM 115C,CHEM 112A,false,true
CHEM 115C,CHEM 112B,false,true
CHEM 115C,CHEM 112C,false,true
CHEM 115C,MAT 5A,false,false
CHEM 116BL,CHEM 116A,false,true
CHEM 116BL,CHEM 113C,false,true
CHEM 123,CHEM 1A,false,true
CHEM 123,CHEM 1B,false,true
CHEM 126,CHEM 109A,false,true
CHEM 126,CHEM 109B,false,true
CHEM 127,CHEM 107A,false,true
CHEM 127,CHEM 107B,false,true
CHEM 127,CHEM 107C,false,true
CHEM 127,CHEM 109A,false,true
CHEM 127,CHEM 109B,false,true
CHEM 127,CHEM 109C,false,true
CHEM 133,CHEM 109A,false,true
CHEM 133,CHEM 109B,false,true
CHEM 133,CHEM 109C,false,true
CHEM 142C,CHEM 142B,false,true
CHEM 147,CHEM 142A,false,true
CHEM 147,MCDB 108A,false,false
CHEM 148,CHEM 142A,false,true
PSY 122,PSY 106,false,true
CHEM 148,CHEM 142B,false,true
CHEM 148,MCDB 108A,false,false
CHEM 148,MCDB 108B,false,false
CHEM 153,CHEM 150,false,true
CHEM 175,CHEM 173A,false,true
CHEM 175,CHEM 173B,false,true
CHEM 176,CHEM 173A,false,true
CH ST 110,CH ST 1A,false,true
CH ST 110,CH ST 1B,false,true
CH ST 110,CH ST 1C,false,true
CH ST 185,CH ST 185L,false,true
CH ST 185L,CH ST 185,false,true
CH ST 197HC,CH ST 197H,false,true
CH ST 199RA,Chicano Studies - CH ST 2,false,false
CHIN 3NH,CHIN 2N,false,true
CHIN 122C,CHIN 122B,false,true
CHIN 126B,CHIN 6,false,true
CHIN 127C,CHIN 127B,false,true
C LIT 50,WRIT 2,false,false
C LIT 102B,SPAN 25,false,false
C LIT 102B,SPAN 16B,false,false
C LIT 115,ENGL 10,false,false
C LIT 115,WRIT 50,false,false
CMPSC 32,CMPSC 24,false,true
CMPSC 138,CMPSC 40,false,true
CMPSC 160,CMPSC 64,false,true
CMPSC 160,ENGR 154,false,false
CMPSC 160,ENGR 154A,false,false
CMPSC 160,CMPSC 130A,false,true
CMPSC 160,CMPSC 138,false,true
CMPSC 174A,CMPSC 130A,false,true
CMPSC 176A,CMPSC 32,false,true
CMPSC 176A,PSTAT 120A,false,false
CMPSC 176A,ECE 139,false,false
CMPSC 176C,CMPSC 176A,false,true
CMPSC 177,CMPSC 170,false,true
CMPSC 178,CMPSC 24,false,true
CMPSC 178,CMPSC 40,false,true
CMPSC 178,PSTAT 120A,false,false
CMPSC 178,PSTAT 121A,false,false
CMPSC 178,ECE 139,false,false
CMPSC 184,CMPSC 56,false,true
CMPSC 184,CMPSC 156,false,true
CMPSC 184,CMPSC 130A,false,true
CMPSC 196B,MUS 1,false,false
CMPSC 196B,MUS 4,false,false
CMPSC 196B,CMPSC 196,false,true
CMPSC 196B,CMPSC 2,false,true
DANCE 47F,DANCE 47C,false,true
DANCE 56F,DANCE 56C,false,true
DANCE 145H,DANCE 45,false,true
DANCE 147C,DANCE 47F,false,true
DANCE 147F,DANCE 147E,false,true
DANCE 147PC,DANCE 47C,false,true
DANCE 151C,THTR 23D,false,false
DANCE 156C,DANCE 56F,false,true
DANCE 156F,DANCE 156C,false,true
DANCE 171,DANCE 70,false,true
DANCE 193HC,DANCE 193H,false,true
EARTH 3,ART 2,false,false
EARTH 3,ART 4,false,false
EARTH 3,ART 7,false,false
EARTH 3,ART 20,false,false
EARTH 102A,MAT 3A,false,false
EARTH 102A,ART 114,true,false
EARTH 102A,ART 115,true,false
EARTH 104A,ART 2,false,false
EARTH 104B,ART 114,true,false
EARTH 104B,ART 103,true,false
EARTH 109,ART 104A,false,false
EARTH 119,ART 103,false,false
EARTH 119,ART 104A,false,false
EARTH 119,ART 104B,false,false
EARTH 119,ART 102A,false,false
EARTH 119,ART 102B,false,false
EARTH 119,ART 102C,false,false
EARTH 122,ART 2,false,false
EARTH 122,ART 3,false,false
EARTH 122,ART 104A,false,false
EARTH 122,ART 114,false,false
EARTH 124IG,ART 2,false,false
EARTH 124IG,ART 4,false,false
EARTH 124IG,ART 114,false,false
EARTH 124IG,CHEM 1A,false,false
EARTH 124IG,MAT 3A,false,false
EARTH 124IG,MAT 3B,false,false
EARTH 135,MAT 3A,false,false
EARTH 135,MAT 3B,false,false
EARTH 135,MAT 3C,false,false
EARTH 135,MAT 4A,false,false
EARTH 135,MAT 4B,false,false
EARTH 135,MAT 5A,false,false
EARTH 135,MAT 5C,false,false
EARTH 135,MAT 6A,false,false
EARTH 135,PHYS 1,false,false
EARTH 135,PHYS 2,false,false
EARTH 135,PHYS 6A,false,false
EARTH 135,PHYS 6B,false,false
EARTH 135,PHYS 6C,false,false
EARTH 136,MAT 3A,false,false
EARTH 136,MAT 3B,false,false
EARTH 136,MAT 3C,false,false
EARTH 136,MAT 4A,false,false
EARTH 136,MAT 4B,false,false
EARTH 136,MAT 5A,false,false
EARTH 136,MAT 5C,false,false
EARTH 136,MAT 6A,false,false
EARTH 136,PHYS 6A,false,false
EARTH 136,PHYS 6B,false,false
EARTH 136,PHYS 6C,false,false
EARTH 136,PHYS 1,false,false
EARTH 136,PHYS 2,false,false
EARTH 149,ES 3,false,false
EARTH 149,ES 7,false,false
EARTH 149,ES 30,false,false
EARTH 149,MCDB 1A,false,false
EARTH 149,EEMB 2,false,false
EARTH 163,CHEM 1C,false,false
EARTH 168,MAT 3B,true,false
EARTH 168,CHEM 1A,true,false
EARTH 168,CHEM 1B,true,false
EARTH 168,CHEM 1C,true,false
EEMB 2LL,EEMB 2,false,true
EEMB 3,MCDB 1A,true,false
EEMB 3,MCDB 1B,true,false
EEMB 3,EEMB 2,true,true
EEMB 102,MCDB 1A,true,false
EEMB 102,MCDB 1B,true,false
EEMB 102,EEMB 2,true,true
EEMB 102,EEMB 3,true,true
EEMB 102H,EEMB 102,false,true
EEMB 103A,MCDB 1A,true,false
EEMB 103A,MCDB 1B,true,false
EEMB 103A,EEMB 2,true,true
EEMB 103A,EEMB 3,true,true
EEMB 116,MCDB 1A,true,false
EEMB 116,MCDB 1B,true,false
EEMB 116,EEMB 2,true,true
EEMB 116,EEMB 3,true,true
EEMB 120,MCDB 1A,true,false
EEMB 120,EEMB 2,true,true
EEMB 120,MCDB 1B,true,false
EEMB 120,EEMB 3,true,true
EEMB 127L,MCDB 1A,true,false
EEMB 127L,MCDB 1B,true,false
EEMB 127L,EEMB 2,true,true
EEMB 127L,EEMB 3,true,true
EEMB 127L,EEMB 127,true,true
EEMB 128,ENV S 100,false,false
EEMB 128,EEMB 120,false,true
EEMB 128,EEMB 168,false,true
EEMB 142C,MCDB 1A,true,false
EEMB 142C,MCDB 1B,true,false
EEMB 142C,EEMB 2,true,true
EEMB 142C,EEMB 3,true,true
EEMB 142CL,EEMB 142C,false,true
EEMB 146,MAT 2A,false,false
EEMB 146,MAT 2B,false,false
EEMB 146,MAT 3A,false,false
EEMB 146,MAT 3B,false,false
EEMB 146,MAT 34A,false,false
EEMB 146,MAT 34B,false,false
EEMB 146,PSTAT 5A,false,false
EEMB 146,PSTAT 5L,false,false
EEMB 146,PSTAT 109,false,false
EEMB 146,MAT 4A,false,false
EEMB 146,PSY 5,false,false
EEMB 148,MCDB 1A,true,false
EEMB 148,EEMB 2,true,true
EEMB 148,MCDB 1B,true,false
EEMB 148,EEMB 3,true,true
EEMB W 158,MCDB 1A,true,false
EEMB W 158,MCDB 1B,true,false
EEMB W 158,EEMB 2,true,false
EEMB W 158,EEMB 3,true,false
EEMB 180,MCDB 1A,false,false
EEMB 180,MCDB 1B,false,false
EEMB 180,EEMB 2,false,true
EEMB 180,EEMB 3,false,true
EEMB 180,MAT 3A,false,false
EEMB 180,MAT 3B,false,false
EEMB 180,MAT 34A,false,false
EEMB 180,MAT 34B,false,false
EEMB 180,MAT 2A,false,false
EEMB 180,MAT 2B,false,false
ECON 106,ECON 100B,false,true
ECON 106,ECON 104B,false,true
ECON 107B,ECON 10A,false,true
ECON 112A,ECON 10A,false,true
ECON 114A,ECON 10A,false,true
ECON 114A,ECON 104A,false,true
ECON 133,ECON 100B,false,true
ECON 133,ECON 104B,false,true
ECON 133,ECON 101,false,true
ECON 133,ECON 105,false,true
ECON 134A,ECON 100B,false,true
ECON 134A,ECON 104B,false,true
ECON 134A,ECON 140A,false,true
ECON 136CH,ECON 136C,false,true
ECON 138B,ECON 138A,false,true
ECON 140A,ECON 10A,false,true
ECON 140A,PSTAT 109,false,false
ECON 140A,PSTAT 120A,false,false
ECON 156,ECON 100B,false,true
ECON 156,ECON 140A,false,true
ED 135,MAT 181A,false,false
ED 135,ED 134,false,true
ECE 10C,ECE 10B,false,true
ECE 10CL,ECE 10C,false,true
ECE 120B,ECE 120A,false,true
ECE 120B,ECE 124B,false,true
ECE 130C,ECE 130A,false,true
ECE 130C,ECE 130B,false,true
ECE 135,ECE 132,true,true
ECE 135,ECE 134,true,true
ECE 137B,ECE 10C,false,true
ECE 137B,ECE 2C,false,true
ECE 137B,ECE 137A,false,true
ECE 141B,ME 141A,false,false
ECE 141B,ME 163,false,false
ECE 141B,ECE 141A,false,true
ECE 142,ECE 132,true,true
ECE 142,ECE 134,true,true
ECE 142,ECE 137A,true,true
ECE 145C,ECE 145B,false,true
ECE 146B,ECE 130A,true,true
ECE 146B,ECE 130B,true,true
ECE 146B,ECE 146A,true,true
ECE 147C,ECE 147A,false,true
ECE 147C,ME 155B,false,false
ECE 147C,ME 173,false,false
ECE 148,ECE 130A,true,true
ECE 148,ECE 130B,true,true
ECE 152A,ECE 15A,false,true
ECE 152A,ECE 2A,false,true
ECE 152A,ECE 10A,false,true
ECE 152A,CMPSC 30,false,false
ECE 152A,CMPSC 64,false,false
ECE 162C,ECE 162A,false,true
ECE 162C,ECE 162B,false,true
ECE 183,PHYS 105A,false,false
ECE 183,PHYS 103,false,false
ECE 183,ME 163,false,false
ECE 188C,ECE 188B,false,true
ECE 189C,ECE 189B,false,true
ENGR 195C,ENGR 195B,false,true
ENGL 10S,ENGL 10,false,true
ENGL 24S,ENGL 24,false,true
ENGL 25S,ENGL 25,false,true
ENGL 101,WRIT 2,false,false
ENGL 101,WRIT 50,false,false
ENGL 101,WRIT 109,false,false
ENGL 101,ENGL 10,false,true
ENGL 101S,WRIT 2,false,false
ENGL 101S,WRIT 50,false,false
ENGL 101S,WRIT 109,false,false
ENGL 101S,ENGL 10,false,true
ENGL 104A,WRIT 2,false,false
ENGL 104A,WRIT 50,false,false
ENGL 104A,WRIT 109,false,false
ENGL 104A,ENGL 10,false,true
ENGL 104AS,WRIT 2,false,false
ENGL 104AS,WRIT 50,false,false
ENGL 104AS,WRIT 109,false,false
ENGL 104AS,ENGL 10,false,true
ENGL 120,WRIT 2,false,false
ENGL 120,WRIT 50,false,false
ENGL 120,WRIT 109,false,false
ENGL 120,ENGL 10,false,true
ENGL 122CS,WRIT 2,false,false
ENGL 122RC,WRIT 2,false,false
ENGL 134AD,WRIT 2,false,false
ENGL 134CR,WRIT 2,false,false
ENGL 134RJ,WRIT 2,false,false
ENGL 150,WRIT 2,false,false
ENGL 150,WRIT 50,false,false
ENGL 150,WRIT 109,false,false
ENGL 150,ENGL 10,false,true
ENGL 150S,WRIT 2,false,false
ENGL 150S,WRIT 50,false,false
ENGL 150S,ENGL 150,false,true
ENGL 165AE,WRIT 2,false,false
ENGL 165PP,WRIT 2,false,false
ENGL 179,WRIT 2,false,false
ENGL 179,WRIT 50,false,false
ENGL 179,WRIT 109,false,false
ENGL 185,WRIT 2,false,false
ENGL 185,WRIT 50,false,false
ENGL 185,WRIT 109,false,false
ENGL 185,ENGL 10,false,true
ENGL 192FE,WRIT 2,false,false
ENGL 192FE,WRIT 50,false,false
ENGL 192FE,WRIT 109,false,false
ENGL 192FE,ENGL 10,false,true
ENGL 198H,WRIT 2,false,false
ENV S 3H,ENV S 3,false,true
ENV S 15B,ENV S 15A,false,true
ENV S 15BL,ENV S 15A,true,true
ENV S 15BL,ENV S 15B,true,true
ENV S 103A,MCDB 1A,true,false
ENV S 103A,MCDB 1B,true,false
ENV S 103A,EEMB 2,true,false
ENV S 103A,EEMB 3,true,false
ENV S 105,MAT 2B,false,false
ENV S 105,MAT 3B,false,false
ENV S 105,MAT 34B,false,false
ENV S 105,MAT 34A,false,false
ENV S 105,ENV S 25,false,true
ENV S 111,MCDB 1A,true,false
ENV S 111,EEMB 2,true,false
ENV S 111,MCDB 20,false,false
ENV S 111,EEMB 22,false,false
ENV S 111,GEOG 3A,false,false
ENV S 111,GEOG 3B,false,false
ENV S 111,ART 2,false,false
ENV S 111,ENV S 2,false,true
ENV S 121,ENV S 120,false,true
ENV S 121,ENV S 120A,false,true
ENV SW 125B,ENV S 1,false,false
ENV SW 125B,ENV S 2,false,false
ENV SW 125B,ENV S 3,false,false
ENV SW 125B,ENV S 40,false,false
ENV S 127B,ENV S 127A,false,true
ENV S 128,ENV S 100,false,true
ENV S 128,EEMB 120,false,false
ENV S 128,EEMB 168,false,false
ENV S 134,ENV S 2,false,true
ENV S 134,MAT 3A,false,false
ENV S 134,MAT 34A,false,false
ENV S 134,ENV S 25,false,true
ENV S 134,ENV S 1,false,true
ENV S 134,ENV S 4,false,true
ENV S 134,ENV S 20,false,true
ENV S 134,GEOG 3A,false,false
ENV S 134,GEOG 3B,false,false
ENV S 167,GEOG 3A,false,false
ENV S 167,GEOG 3B,false,false
ENV S 167,ENV S 2,false,true
ENV S 167,EEMB 2,false,false
ENV S 167,ART 2,false,false
ENV S 168,MAT 3B,true,false
ENV S 168,CHEM 1A,true,false
ENV S 168,CHEM 1B,true,false
ENV S 168,CHEM 1C,true,false
ENV S 176,ENV S 1,false,true
ENV S 176,ENV S 3,false,true
ENV S 176,POL S 6,false,false
ENV S 176,POL S 12,false,false
ENV S 195C,ENV S 195B,false,true
FEMST 162,MS 80,false,false
FEMST 163,MS 80,false,false
FEMST 195HC,MS 195H,false,false
FAMST 46MS,MS 46,true,false
FAMST 96,MS 46,true,false
FAMST 96,MS 70,true,false
FAMST 101E,MS 46,true,false
FAMST 101E,MS 70,true,false
FAMST 101F,MS 96,false,false
FAMST 109EA,ES 46,false,false
FAMST 109GA,ES 46,false,false
FAMST 113SW,ES 46,false,false
FAMST 122IT,MS 46,false,false
FAMST 154PG,MS 46,false,false
FAMST 154PG,MS 70,false,false
FAMST 166TS,ES 46,false,false
FAMST 184,ES 46,false,false
FAMST 187LA,ES 46,false,false
FAMST 187RA,ES 46,false,false
FAMST 187SD,ES 46,false,false
FAMST 189FT,MS 46,false,false
FAMST 189FT,MS 70,false,false
FAMST 189SM,MS 46,false,false
FAMST 189SM,MS 70,false,false
FAMST 192CT,ED 96,true,false
FR 6GS,FR 5,false,true
FR 11B,FR 11A,false,true
FR 101C,FR 100,false,true
FR 101C,FR 26,false,true
FR 104F,FR 100,false,true
FR 104F,FR 26,false,true
FR 147D,FR 100,false,true
FR 149F,FR 101A,true,true
FR 149F,FR 101B,true,true
FR 149F,FR 101C,true,true
FR 149F,FR 104A,true,true
FR 149F,FR 104B,true,true
FR 149F,FR 104C,true,true
FR 149F,FR 104D,true,true
FR 197,French - FR 6,false,false
GEOG 115C,GEOG 115B,false,true
GEOG 117,GEOG 5,false,true
GEOG 117,GEOG 3,false,true
GEOG 117,GEOG 3A,false,true
GEOG 117,GEOG 3B,false,true
GEOG 117,GEOG 4,false,true
GEOG 137,GEOG 3B,false,true
GEOG 137,ART 2,false,false
GEOG 149,MCDB 1A,true,false
GEOG 149,EEMB 2,true,false
GEOG 149,MCDB 20,false,false
GEOG 149,EEMB 20,false,false
GEOG 149,GEOG 3A,false,true
GEOG 149,GEOG 3B,false,true
GEOG 149,ART 2,false,false
GEOG 149,ENV S 2,false,false
GEOG 155,GEOG 5,false,true
GEOG 155,GLOBL 1,false,false
GEOG 155,GLOBL 2,false,false
GEOG 155,ENV S 1,false,false
GEOG 155,ENV S 2,false,false
GEOG 155,ENV S 3,false,false
GEOG 160,GEOG 115A,false,true
GEOG 166,CHEM 1A,true,false
GEOG 166,GEOG 104,true,true
GEOG 167,GEOG 3A,false,true
GEOG 167,GEOG 3B,false,true
GEOG 167,ENV S 2,false,false
GEOG 167,EEMB 2,false,false
GEOG 167,ART 2,false,false
GEOG 176C,GEOG 176B,false,true
GER 8C,GER 2,false,true
GER 101C,GER 6,false,true
GER 105C,GER 5,false,true
GER 114,GER 4,false,true
GER 177A,GER 6,true,true
GER 177A,GER 101A,true,true
GER 177A,GER 101B,true,true
GER 177A,GER 101C,true,true
GER 190,GER 6,true,true
GER 190,GER 101A,true,true
GER 190,GER 101B,true,true
GER 190,GER 101C,true,true
GREEK 3,GREEK 2,false,true
GREEK 10B,GREEK 10A,false,true
GREEK 102,GREEK 101,false,true
GREEK 162,GREEK 102,false,true
HIST 2CH,HIST 2C,false,true
HIST 111R,FR 111,false,false
HIST 111R,ES 111A,false,false
HIST 112E,HIST 2A,false,true
HIST 123C,HIST 2C,false,true
HIST 123C,HIST 4C,false,true
HIST 146,HIST 46,false,true
HIST 151FQ,HIST 8,false,true
HIST 151FQ,HIST 151A,false,true
HIST 151FQ,HIST 151B,false,true
HIST 151FQ,HIST 151C,false,true
HIST 151FQ,HIST 154L,false,true
HIST 151FQ,HIST 156A,false,true
HIST 151FQ,HIST 156B,false,true
HIST 168CR,HIST 168A,false,true
HIST 168CR,HIST 168B,false,true
HIST 168CR,CH ST 168A,false,false
HIST 168CR,CH ST 168B,false,false
HIST 171R,HIST 17C,false,true
HIST 171R,HIST 166C,false,true
HIST 171R,HIST 171C,false,true
HIST 171R,HIST 171D,false,true
HIST 171R,HIST 171,false,true
HIST 178A,HIST 17A,false,true
HIST 178A,HIST 17B,false,true
HIST 178A,HIST 17C,false,true
HIST 187B,HIST 2A,false,true
HIST 187B,HIST 2B,false,true
HIST 187B,HIST 2C,false,true
HIST 187B,HIST 9,false,true
HIST 187B,HIST 87,false,true
INT 137TH,INT 36A,false,true
ITAL 6,ITAL 5,false,true
ITAL 16B,ITAL 16A,false,true
ITAL 16B,ITAL 1,true,true
ITAL 16B,ITAL 2,true,true
ITAL 103,ITAL 6,false,true
ITAL 119B,ITAL 1,false,true
ITAL 119B,ITAL 6,false,true
ITAL 138F,ITAL 6,false,true
JAPAN 3,JAPAN 2,false,true
JAPAN 6,JAPAN 5,false,true
JAPAN 120C,JAPAN 120B,false,true
KOR 3,KOR 1,false,true
KOR 3,KOR 2,false,true
KOR 6,KOR 1,false,true
KOR 6,KOR 2,false,true
KOR 6,KOR 3,false,true
KOR 6,KOR 4,false,true
KOR 6,KOR 5,false,true
LATIN 3,LATIN 2,false,true
LATIN 101,LATIN 100,false,true
LATIN 114,LATIN 102,false,true
LATIN 199,Latin - LATIN 2,false,false
LAIS 145,SPAN 25,false,false
LAIS 145,SPAN 16B,false,false
LAIS 145,SPAN 100,false,false
LAIS 165,SPAN 30,false,false
LAIS 165,SPAN 100,false,false
LING W 3C,LING 3C,false,false
LING W 3C,LING 3B,false,false
LING 105,LING 102,true,true
LING 105,LING 104,true,true
LING 108,LING 101,false,true
LING 108,LING 107,false,true
LING 115,LING 107,false,true
LING 137,LING 20,false,true
LING 146,LING 106,false,true
MATRL 100C,MAT 100A,true,false
MATRL 100C,MAT 100B,true,false
MATH 101B,MAT 101A,false,false
MATH 104C,MAT 104B,false,false
MATH 108C,MAT 108A,false,false
MATH 111C,MAT 111B,false,false
MATH 115B,MAT 115A,false,false
MATH 118C,MAT 118B,false,false
MATH 122B,MAT 122A,false,false
MATH 137A,MAT 5A,false,false
MATH 137A,MAT 4B,false,false
MATH 137A,MAT 8,false,false
MATH 145,MAT 8,false,false
MATH 145,MAT 108A,false,false
MATH 145,MAT 117,false,false
MATH 147A,MAT 5B,false,false
MATH 147A,MAT 6A,false,false
MATH 147A,MAT 108A,false,false
MATH 147A,MAT 117,false,false
MATH 182,MAT 8,false,false
ME 102,ME 151C,true,true
ME 102,ME 152B,true,true
ME 104,ME 6,false,true
ME 129,ME 127,false,true
ME 141B,ME 141A,false,true
ME 141B,ME 163,false,true
ME 141B,ECE 141A,false,false
ME 151C,ME 151B,true,true
ME 151C,ME 152B,true,true
ME 153,ME 10,true,true
ME 153,ME 16,true,true
ME 155A,ME 17,false,true
ME 155A,ME 163,false,true
ME 155B,ME 155A,false,true
ME 155C,ME 155A,false,true
ME 166,ME 15,false,true
ME W 167,ME 15,false,false
ME 169,PHYS 105A,false,false
ME 169,PHYS 103,false,false
ME 169,ME 163,false,true
ME 189C,ME 189A,true,true
ME 189C,ME 189B,true,true
MS 133,MS 132,false,true
MS 143,MS 142,false,true
MCDB 1A,CHEM 1A,false,false
MCDB 1A,CHEM 1B,false,false
MCDB 1A,CHEM 1C,false,false
MCDB 15JS,ME 1S,false,false
MCDB 108A,MCDB 1A,true,true
