id,acronym,first_name,last_name,department,difficulty,rating,take_again_percentage,tags,reviews_cnt,img_url
VGVhY2hlci01ODcwOTM=,,Michael,Jochim,Anthropology,2.8,4.3,100,{Tests? Not many},23,https://www.anth.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Mike3.jpg?itok=ukzd0hEW
VGVhY2hlci0yMzQ1NDA1,,Juan,Cobo,History,3.9,3.1,43,"{Lots of homework,Lecture heavy,Participation matters,Amazing lectures ,Tough grader,Get ready to read,Skip class? You won't pass.,Gives good feedback,Caring,Accessible outside class}",7,https://history.ucsb.edu/wp-content/uploads/Cobo-2020-scaled.jpeg
VGVhY2hlci0xNTgxMDc3,CHIKOWERO M,Mhoze,Chikowero,History,3,3.4,47,"{Get ready to read,Beware of pop quizzes,So many papers,Tough grader,Lots of homework,Participation matters,Skip class? You won't pass.,Respected,Graded by few things,Tests? Not many,Gives good feedback,Inspirational,Hilarious,Lecture heavy,Accessible outside class}",27,https://history.ucsb.edu/wp-content/uploads/Professori.jpg
VGVhY2hlci0zMzE1MDg=,,Cynthia,Brown,Literature,3,3,50,"{Beware of pop quizzes,Get ready to read,Tough grader,Participation matters,Clear grading criteria,Caring,Lecture heavy,Graded by few things}",27,
VGVhY2hlci02Mjg5MzY=,BLUMENTHAL,Debra,Blumenthal,History,3,2.8,20,"{Get ready to read,Tough grader,Skip class? You won't pass.,Group projects,Clear grading criteria,Would take again,Gives good feedback,Lots of homework,Caring,Accessible outside class}",38,https://history.ucsb.edu/wp-content/uploads/IMG_0161-scaled-e1632934755157.jpeg
VGVhY2hlci0zMzM5MjU=,,Paige,Digeser,Political Science,4,4,83,"{Skip class? You won't pass.,Get ready to read,Amazing lectures ,Tough grader,Lecture heavy,Graded by few things,Would take again,Respected,Inspirational,Clear grading criteria,Gives good feedback,Lots of homework,So many papers,Caring,Accessible outside class}",68,
VGVhY2hlci05NDQ5NDk=,,Kathy,Patterson,Writing,2.7,4,50,"{Lots of homework,Gives good feedback,Caring,Get ready to read,Participation matters,So many papers,Respected,Accessible outside class}",23,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/patterson.jpg?itok=qJ8aQNOx
VGVhY2hlci0yMzk1Nzg=,,Kum Kum,Bhavnani,Sociology,2.4,4.8,50,"{Inspirational,Get ready to read,EXTRA CREDIT,Amazing lectures ,Clear grading criteria,Caring,Respected,Accessible outside class}",30,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/kumkum_bhavnani.jpg?itok=PyLuG2Nj
VGVhY2hlci0zMzkwNzQ=,,Craig,De Wilde,Music,0,0,-1,"",0,
VGVhY2hlci0zNDMyMTA=,,Mary,Furner,History,3.3,3.1,-1,"{Get ready to read,Participation matters,Skip class? You won't pass.}",32,
VGVhY2hlci01Mzc4MzU=,,Anthony,Anderson,Philosophy,3,2.7,100,"{Clear grading criteria,Tests? Not many,Lecture heavy,Get ready to read,Would take again,Caring,Accessible outside class}",28,
VGVhY2hlci01Mzk0OTA=,,Ben,Zhao,Computer Science,3.7,3.8,100,"{Respected,Amazing lectures ,Inspirational,Beware of pop quizzes,Caring}",18,
VGVhY2hlci01NDMxMTA=,,Karen,Still,Physical Ed,4.6,2.3,-1,"",13,
VGVhY2hlci01NDUzOTA=,,Judith,Dale,Physical Ed,1.9,4,-1,"",27,
VGVhY2hlci01NzAzOTI=,,Frank,Dutra,History,2.1,3.9,-1,"",24,
VGVhY2hlci01NzA5MDA=,,Ralph,Archuleta,Geology,3.2,3.9,-1,"",17,
VGVhY2hlci0zNDQ3MDM=,,Celine,Shimizu,Ethnic Studies,3.8,3.1,100,"{Gives good feedback,So many papers,Respected}",47,
VGVhY2hlci0yNDM2Mzc=,,Patricia,Cohen,History,3.4,3.4,-1,"",21,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/patricia_cohen_m.jpg?itok=0eRveW0w
VGVhY2hlci0zMjU2NDA=,,Sarah,Cline,History,3.1,3.7,-1,"",21,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/sarah_cline_m.jpg?itok=fYhtS55F
VGVhY2hlci0xNzQ5MTkz,,Shannon,Weber,Women's Studies,0,0,-1,"",0,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Weber%20Headshot%202.png?itok=vrR-G7I6
VGVhY2hlci0yNjIzMjA5,,Anna,Wald,Feminist Studies,2.1,4.4,100,"{Clear grading criteria,EXTRA CREDIT,Accessible outside class,Get ready to read,Participation matters,Gives good feedback,Caring,Lecture heavy,Graded by few things}",6,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/AAEAAQAAAAAAAASjAAAAJDcyNTM3Mzk2LTBjODYtNGIzOS1hOTIyLTI5YWUyYWIxYzA5Yw.jpg?itok=rK7FPHJ3
VGVhY2hlci0xMDc1MDM=,,Auli,Ek,Writing,2.5,3.3,43,"{Participation matters,Group projects,Tough grader,Skip class? You won't pass.,Gives good feedback,Clear grading criteria,Would take again,Graded by few things}",44,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Auli_Ek_mugshot.jpg?itok=krGBM4Ni
VGVhY2hlci0zNDgzNDc=,,Frances,Hahn,Classics,3.8,3.6,-1,"",6,
VGVhY2hlci0xOTQ2MTU4,,Ingrid,Banks,Black Studies,5,3,40,"{Tough grader,Get ready to read,Skip class? You won't pass.,Respected,Lecture heavy,Participation matters,Tests are tough,Gives good feedback,Inspirational,Lots of homework,Hilarious,Accessible outside class}",18,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Screen%20Shot%202022-01-18%20at%203.50.38%20PM.png?itok=SwdvXMqA
VGVhY2hlci0zNzczNTQ=,,Ingrid,Banks,Ethnic Studies,4.6,2.7,16,"{Tough grader,Get ready to read,Skip class? You won't pass.,Participation matters,Tests are tough,Lecture heavy,Amazing lectures ,Lots of homework,Test heavy,Graded by few things,Inspirational,Respected,EXTRA CREDIT,Caring,Accessible outside class}",90,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Screen%20Shot%202022-01-18%20at%203.50.38%20PM.png?itok=SwdvXMqA
VGVhY2hlci00ODkyMTQ=,,Paul,Amar,Global & International Studies,2.9,3.9,67,"{Get ready to read,Participation matters,So many papers,Clear grading criteria,EXTRA CREDIT,Lots of homework,Tough grader,Skip class? You won't pass.,Group projects,Amazing lectures ,Gives good feedback,Inspirational,Respected,Accessible outside class}",40,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/amar_lg.jpg?itok=rxyR57fp
VGVhY2hlci0xMjI5MzIz,SAFINYA C R,Cyrus,Safinya,Biology,2,2.5,0,"",2,https://materials.ucsb.edu/sites/default/files/styles/people_thumb/public/people/images/Safinya%20Cyrus.jpg?itok=NpZpWqh9&c=100e4a4073bf538e76a7f6a566b26ceb
VGVhY2hlci0zNDkxNTA=,,Karen,Lunsford,Writing,2.4,4.9,100,"{Gives good feedback,Caring,Inspirational,Accessible outside class}",7,
VGVhY2hlci0zNDk3NTY=,,Diane,Eardley,Biology,3.1,2.6,-1,"",37,
VGVhY2hlci0zNTUxMzc=,OGBECHIE S O,Sylvester,Ogbechie,History,3.1,3,50,"{Graded by few things,Skip class? You won't pass.,Lecture heavy,Tough grader,Get ready to read,Respected,Test heavy,Inspirational,Beware of pop quizzes}",36,
VGVhY2hlci0zNTU4MzE=,,Sam,Sweet,Biology,3.5,4.3,100,"{Skip class? You won't pass.,Tough grader,Graded by few things,Would take again,Lecture heavy,Tests are tough,Amazing lectures ,Caring,Respected,Test heavy,Accessible outside class}",31,
VGVhY2hlci0zNTU5NTU=,,Jeff,Souther,Classics,3.4,5,100,"{Amazing lectures ,Respected,Inspirational,Caring}",15,
VGVhY2hlci0zNTcyMjI=,,Jeanette,Peterson,Fine Arts,3.1,3.6,-1,"",20,
VGVhY2hlci0zNTgxOTc=,,Andrew,Cleland,Physics,3.3,4.4,-1,"",26,
VGVhY2hlci0zNjAyMDA=,,Carl,Harris,History,2.2,4.3,-1,"",20,
VGVhY2hlci0zNjIzMjI=,,Bob,York,Engineering,2.9,4.6,-1,"{Gives good feedback,Lots of homework,Hilarious}",20,
VGVhY2hlci0xMDkwMTU=,,Xiaojian,Zhao,Ethnic Studies,2.4,3.8,67,"{Get ready to read,Lecture heavy,Beware of pop quizzes,Tough grader,Group projects,Clear grading criteria,Caring,Gives good feedback,Respected,Accessible outside class,Participation matters,Skip class? You won't pass.,Tests are tough,Amazing lectures ,Tests? Not many,Would take again,Inspirational,Test heavy,Graded by few things}",63,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/zhaoportrait.jpg?itok=HLZghVQO
VGVhY2hlci0yNjQ5NDc=,,SpearIt,Maldonado,Law,2.8,3.9,-1,"",21,
VGVhY2hlci0zNjU5NzE=,,Steve,Weatherford,Political Science,4.3,2.9,-1,"",15,
VGVhY2hlci0zNjcyNTc=,,Dave,Valentine,Geology,3.2,3.1,50,"{Lecture heavy,Test heavy,Skip class? You won't pass.,Inspirational,Hilarious,Caring,Graded by few things}",48,
VGVhY2hlci0zNjcyNzE=,,Perry,Shapiro,Economics,3.5,2.1,-1,"",38,
VGVhY2hlci03ODkzMjQ=,,Omar,Saleh,Engineering,2.4,4.6,100,"{Inspirational,Lecture heavy}",3,https://www.materials.ucsb.edu/sites/default/files/styles/people_thumb/public/people/images/saleh_omar_print_lores.jpg?itok=F39HjHJ3&c=5156c996b66478d10f8c989cf4e4e1f1
VGVhY2hlci0zNjg3OTk=,,Cathy,Busby,Geology,2.4,3.6,-1,"",30,
VGVhY2hlci0zNjkwMjQ=,,Ilene,Miele,Writing,1.9,4.2,50,"{Group projects,Clear grading criteria,Gives good feedback}",25,
VGVhY2hlci0xNzA1NjAy,,Tresa,Pollock,Engineering,2,4.8,-1,"",2,https://www.materials.ucsb.edu/sites/default/files/styles/people_thumb/public/people/images/pollock_ucsb-engineering_t4a2112.jpg?itok=597YZUW1
VGVhY2hlci03ODkzMjU=,,Ram,Seshadri,Engineering,2.5,4.1,75,"{Amazing lectures ,Hilarious,Tough grader,Inspirational,Caring,Respected}",9,https://www.materials.ucsb.edu/sites/default/files/styles/people_thumb/public/people/images/ram_12_4_18.jpeg?itok=OGxCn843&c=7cd7501ffd35d1a0b2bd4237470c9907
VGVhY2hlci0zNjkyMDk=,,Mike,Goodchild,Geography,2.7,4.5,-1,"",10,
VGVhY2hlci0zNzI0NTI=,,Patricia,Hall,Music,1.8,4.2,-1,"",12,
VGVhY2hlci0zNzM1MTM=,,William,Rice,Biology,3.8,3.2,60,"{Tough grader,Lecture heavy,Graded by few things,Get ready to read,Skip class? You won't pass.,EXTRA CREDIT,Amazing lectures ,Inspirational,Respected,Test heavy}",44,
VGVhY2hlci0zNzM5NDE=,,Glenn,Owen,Economics,2.8,3.1,-1,"",44,
VGVhY2hlci0zNzQ2MTY=,,Michael,Rescorla,Philosophy,3.3,3.5,-1,"{Tough grader,Skip class? You won't pass.,Lots of homework}",59,
VGVhY2hlci0zNzczNjI=,,Lisa,Swanstrom,Writing,2.4,5,-1,"",5,
VGVhY2hlci0zNzczNjQ=,,Porter,Abbott,English,2.8,4,-1,"",11,
VGVhY2hlci0zODExMTM=,,Pierre,Petroff,Engineering,4.5,1.3,-1,"",6,
VGVhY2hlci0zODE3NjM=,,Tiziana,De Simone,Humanities,2.5,4.4,100,"{Caring,Skip class? You won't pass.,Group projects,Beware of pop quizzes,Participation matters,Gives good feedback,Lots of homework,EXTRA CREDIT,Amazing lectures ,Clear grading criteria,Would take again,Hilarious,Lecture heavy,Test heavy,Accessible outside class}",25,
VGVhY2hlci01NzA5MjA=,MEADOW M A,Mark,Meadow,Art History,3,4,80,"{Lecture heavy,Skip class? You won't pass.,Tough grader,Test heavy,Participation matters,EXTRA CREDIT,Clear grading criteria,Inspirational,Lots of homework,Respected,Graded by few things}",33,
VGVhY2hlci01NzYwOTM=,,Ivan,Montiel,Languages,2.3,4.6,-1,"",7,
VGVhY2hlci0yMzYwNzAx,SMALL A L,Amy,Small,Writing,3.4,3.6,77,"{Tough grader,Caring,Gives good feedback,Clear grading criteria,Lots of homework,Respected,Get ready to read,Inspirational,So many papers,Test heavy,Accessible outside class,Participation matters,Amazing lectures ,Hilarious,Lecture heavy,Graded by few things}",18,https://www.ems.ucsb.edu/sites/default/files/styles/max_1300x1300/public/2023-07/AmySmall_311.jpg.jpeg?itok=0TCbYsCw
VGVhY2hlci0yODY4Mjgy,,Randall,Rightmire,English,3,1,-1,{Tough grader},1,https://www.ems.ucsb.edu/sites/default/files/styles/max_1300x1300/public/2023-08/Randy_311_1.jpg.jpeg?itok=mOJjqlhM
VGVhY2hlci01OTQwNDA=,VANDERPOOL J,Jennifer,Vanderpool,Art History,2.7,2.7,100,"{Skip class? You won't pass.,Group projects,Lecture heavy,Graded by few things,Accessible outside class}",27,
VGVhY2hlci01OTcyMzg=,,Gurinder Singh,Mann,Global Studies,1.8,4.4,-1,"{Would take again,Inspirational,Caring}",38,
VGVhY2hlci02MDA1MTY=,,Steve,Huizenga,Philosophy,2.8,4.4,100,"{Gives good feedback,Respected,Accessible outside class}",9,
VGVhY2hlci04NTkxNzc=,SQUIRES T M,Todd,Squires,Chemical Engineering,3.3,4.5,100,"{Would take again,Inspirational,Hilarious,Caring,Graded by few things,Accessible outside class}",11,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Squires%20Todd.jpg?itok=8AWNjB-E&c=bc248753e13484355c67e5b52977bc4b
VGVhY2hlci0zNjM5MDI=,NESCI C,Catherine,Nesci,French,2.8,4.4,100,"{Get ready to read,Caring,Participation matters,Gives good feedback,EXTRA CREDIT}",25,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/catherinenesci.jpg?itok=USTZuLhM
VGVhY2hlci0zODQ0NjI=,,Chris,Still,Geography,2.8,3.6,-1,"",16,
VGVhY2hlci0zODQ1MDc=,,Carl,Gwinn,Physics,3.1,3,-1,"",20,
VGVhY2hlci0xOTgyMzg3,LOWELL J F,Julia,Lowell,Economics,3.4,3.3,43,"{Gives good feedback,Lots of homework,Lecture heavy,Participation matters,Would take again,Respected,Tough grader,Get ready to read,Amazing lectures ,Clear grading criteria,So many papers,Caring,Test heavy,Accessible outside class}",11,https://econ.ucsb.edu/sites/default/files/styles/medium_square/public/2020-09/julia-lowell.jpg?h=36b2c8b8&itok=JNTLg6Xj
VGVhY2hlci0zOTU2NTY=,,Kara,Attrep,Music,1.6,4.2,-1,{Lecture heavy},21,
VGVhY2hlci01NjMzMDU=,,Sabine,Fruhstuck,Ethnic Studies,3,3.8,67,"{Get ready to read,Lecture heavy,Participation matters,Lots of homework,Graded by few things,Tough grader,Skip class? You won't pass.,Amazing lectures ,Clear grading criteria,Would take again,Inspirational,Hilarious,Caring,Respected,Accessible outside class}",23,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/sabine.png?itok=LuiCDhd7
VGVhY2hlci0yMjYyODc2,LASHMET A J,Amy,Lashmet,Linguistics,3.1,3.6,69,"{Gives good feedback,Tough grader,Lots of homework,Participation matters,Amazing lectures ,Inspirational,Caring,Respected,Accessible outside class,Skip class? You won't pass.,Group projects,EXTRA CREDIT,Clear grading criteria,Graded by few things,Get ready to read,Hilarious,Beware of pop quizzes,Lecture heavy}",36,https://www.ems.ucsb.edu/sites/default/files/styles/max_1300x1300/public/2023-07/AmyJoy_311.jpg.jpeg?itok=zz3nHlfF
VGVhY2hlci0yMzc1ODM3,CORONA K D,Keith,Corona,Linguistics,2.5,4.9,92,"{Gives good feedback,Caring,Respected,Participation matters,Amazing lectures ,Accessible outside class,Tough grader,EXTRA CREDIT,Inspirational,Lots of homework,Hilarious,So many papers}",12,https://www.ems.ucsb.edu/sites/default/files/styles/max_1300x1300/public/2023-07/Keith_311.jpg.jpeg?itok=utITbPIx
VGVhY2hlci0zODg0ODc=,,Sandra,Thompson,Languages,3.1,4.2,-1,"",7,https://www.linguistics.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/thompson.jpg?itok=Q_Z4vuJX
VGVhY2hlci0zOTg3ODc=,,Susan,Ceriale,Health Science,2.1,3.7,-1,"",17,
VGVhY2hlci00MDI5MDM=,,Mac,Oliver,Writing,2.8,3.8,-1,"",20,
VGVhY2hlci02MTM0MzY=,HOFMANN G E,Gretchen,Hofmann,Biology,2.4,4.8,100,"{Inspirational,Caring,Respected,Hilarious,Amazing lectures ,Clear grading criteria,Gives good feedback,Lecture heavy,Test heavy}",18,https://www.eemb.ucsb.edu/sites/default/files/styles/medium_square/public/2018-05/hofmann-final.jpg?h=2cdfdba5&itok=UZVK1R_z
VGVhY2hlci00MTEyNzQ=,,Mattanjah,De Vries,Chemistry,2.2,3.5,71,"{Caring,Lecture heavy,Skip class? You won't pass.,Would take again,Respected,EXTRA CREDIT,Group projects,Amazing lectures ,Inspirational,Lots of homework}",37,
VGVhY2hlci00NTUwMjY=,,Sara,Wheeler,Languages,2.3,4.4,-1,"",14,
VGVhY2hlci00NTg0Nzg=,,Michael,Berry,Languages,2.2,4.4,-1,"",19,
VGVhY2hlci02MDMxMjg=,,Jonathon,Way,Philosophy,2.6,4.6,-1,"",7,
VGVhY2hlci02MDY3NjQ=,,David,Cannell,Physics,3.6,4.2,-1,"",19,
VGVhY2hlci02MDcyOTE=,,Barry,Spacks,Literature,2.9,4.4,-1,"",7,
VGVhY2hlci02MTE4Njc=,,Janis,Ingham,Science,4,3.1,-1,"",4,
VGVhY2hlci02MTg2MzM=,,Jo Ann,Shelton,Classics,2.5,3.9,-1,"",11,
VGVhY2hlci02MjA5NzY=,,Guillaume,Bonnet,Statistics,2.5,2.2,-1,"",13,
VGVhY2hlci02MjEyMDU=,,Hilal,Elver,Global Studies,2.3,2.5,-1,"",6,
VGVhY2hlci02MjIzNjk=,,Donald,Loster,Economics,2.2,3.6,80,"{Clear grading criteria,Respected,Hilarious,Participation matters,Skip class? You won't pass.,Group projects,Gives good feedback,Lots of homework,Caring,Test heavy,Accessible outside class}",46,
VGVhY2hlci02MjI4MTI=,,Zia,Isola,English,2.6,4.6,-1,"",5,
VGVhY2hlci02MjM2NzM=,,Elaine,German,Psychology,1.6,4.6,100,"{Amazing lectures ,Clear grading criteria,Inspirational,Hilarious,Caring,Lecture heavy}",13,
VGVhY2hlci03MjQ5MDM=,,Neeru,Mehra,Economics,3.8,2,-1,"",37,
VGVhY2hlci03MzA2MTU=,,Brett,Land,Writing,2.1,4.7,-1,"",17,
VGVhY2hlci0zNTExNTM=,,Sarah,Boggs,Writing,1.9,4,-1,"",27,
VGVhY2hlci0yMTQzNTM=,HARMON C J,Coby,Harmon,Accounting,3.3,3.8,67,"{Hilarious,Test heavy,Lots of homework,Caring,Clear grading criteria,Accessible outside class,Graded by few things,Skip class? You won't pass.,EXTRA CREDIT,Amazing lectures ,Respected,Tough grader,Would take again,Get ready to read,Gives good feedback,Beware of pop quizzes,Lecture heavy}",162,https://econ.ucsb.edu/sites/default/files/styles/medium_square/public/2020-09/coby-harmon.jpg?h=36b2c8b8&itok=l1KFGyWu
VGVhY2hlci0yNDc2OTgy,,Susan,Grover,Accounting,3.4,5,100,"{EXTRA CREDIT,Group projects,Amazing lectures ,Clear grading criteria,Inspirational,Caring,Lecture heavy}",3,https://econ.ucsb.edu/sites/default/files/styles/medium_square/public/2020-10/susan-grover.jpg?h=dc4b7962&itok=XAWN_u57
VGVhY2hlci0yNDcwNjUy,,Susan,Grover,Economics,3.8,4.4,68,"{Caring,EXTRA CREDIT,Respected,Group projects,Lots of homework,Clear grading criteria,Inspirational,Gives good feedback,Test heavy,Accessible outside class,Tough grader,Get ready to read,Participation matters,Graded by few things,Amazing lectures ,Hilarious,Lecture heavy}",30,https://econ.ucsb.edu/sites/default/files/styles/medium_square/public/2020-10/susan-grover.jpg?h=dc4b7962&itok=XAWN_u57
VGVhY2hlci0yMzQzMjkz,BAKER A D,Andrew,Baker,Linguistics,2.5,4.8,88,"{Gives good feedback,Respected,EXTRA CREDIT,Caring,Clear grading criteria,Accessible outside class,Tough grader,Participation matters,Inspirational,Skip class? You won't pass.,Amazing lectures ,Beware of pop quizzes,Test heavy}",17,https://www.ems.ucsb.edu/sites/default/files/styles/max_1300x1300/public/2023-07/Andrew_311.jpg.jpeg?itok=hw__qcSe
VGVhY2hlci00MzA0NTQ=,,Patricia,Fumerton,English,3,4,83,"{Caring,Get ready to read,Hilarious,Lecture heavy,Skip class? You won't pass.,Amazing lectures ,Clear grading criteria,Respected,Test heavy,Graded by few things}",30,
VGVhY2hlci00MzMxOTA=,WYSS A R,Andre,Wyss,Geology,3.4,3.8,33,"{Test heavy,Skip class? You won't pass.,Clear grading criteria,Inspirational,Caring,Lecture heavy,Graded by few things,Accessible outside class,Online Savvy}",33,
VGVhY2hlci00MzQwMTk=,,Ambi,Harsha,Ethnic Studies,1.6,4.5,-1,"{Participation matters,Tough grader,Get ready to read,Inspirational,Caring}",19,
VGVhY2hlci00NDMxNDA=,,Jill,Levine,Literature,2.4,4.7,-1,"",5,
VGVhY2hlci00NTA0ODM=,,Volkan,Rodoplu,Engineering,3.8,3.8,-1,"{Skip class? You won't pass.,Lots of homework,Respected}",16,
VGVhY2hlci01NTIyNzk=,,Erik,Love,Sociology,2.5,4.2,-1,"",12,
VGVhY2hlci01NTUyMzU=,,Paul,Relis,Science,3.7,2.3,-1,"",3,
VGVhY2hlci03MzQ1NTU=,,Patricia,Taber,Anthropology,3.4,3.7,80,"{Skip class? You won't pass.,Amazing lectures ,Would take again,Inspirational,Respected,Tough grader,Clear grading criteria,Caring,Accessible outside class,Get ready to read,Participation matters,EXTRA CREDIT,So many papers,Lecture heavy,Test heavy}",55,
VGVhY2hlci03MzQ2NzQ=,,Mark,Batongmalaque,Fine Arts,2.6,4.4,-1,"",9,
