section_id,id,enrolled,capacity,message,timestamp
WINTER 2023 19778,7511,30,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 19786,7512,28,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 19794,7513,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 19802,7514,28,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 19810,7515,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 19828,7516,26,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 19844,7517,25,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 19851,7518,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 19869,7519,23,24,"",2023-12-29 23:57:14.518017
WINTER 2023 19877,7520,23,24,"",2023-12-29 23:57:14.518017
WINTER 2023 19885,7521,23,24,"",2023-12-29 23:57:14.518017
WINTER 2023 19893,7522,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 56226,7523,20,24,"",2023-12-29 23:57:14.518017
WINTER 2023 56234,7524,23,24,"",2023-12-29 23:57:14.518017
WINTER 2023 56242,7525,22,24,"",2023-12-29 23:57:14.518017
WINTER 2023 56259,7526,21,24,"",2023-12-29 23:57:14.518017
WINTER 2023 56267,7527,21,24,"",2023-12-29 23:57:14.518017
WINTER 2023 56275,7528,22,24,"",2023-12-29 23:57:14.518017
WINTER 2023 19976,7529,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 19984,7530,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 19992,7531,22,24,"",2023-12-29 23:57:14.518017
WINTER 2023 20008,7532,23,24,"",2023-12-29 23:57:14.518017
WINTER 2023 20016,7533,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 20024,7534,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 61382,7535,41,40,Full,2023-12-29 23:57:14.518017
WINTER 2023 61390,7536,40,40,Full,2023-12-29 23:57:14.518017
WINTER 2023 20248,7537,11,12,"",2023-12-29 23:57:14.518017
WINTER 2023 20255,7538,10,12,"",2023-12-29 23:57:14.518017
WINTER 2023 56325,7539,21,21,Full,2023-12-29 23:57:14.518017
WINTER 2023 56333,7540,22,21,Full,2023-12-29 23:57:14.518017
WINTER 2023 56341,7541,19,21,"",2023-12-29 23:57:14.518017
WINTER 2023 56358,7542,20,21,"",2023-12-29 23:57:14.518017
WINTER 2023 56366,7543,21,21,Full,2023-12-29 23:57:14.518017
WINTER 2023 56374,7544,22,21,Full,2023-12-29 23:57:14.518017
WINTER 2023 56382,7545,21,22,"",2023-12-29 23:57:14.518017
WINTER 2023 56390,7546,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2023 56408,7547,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2023 20289,7548,7,12,"",2023-12-29 23:57:14.518017
WINTER 2023 20297,7549,6,12,"",2023-12-29 23:57:14.518017
WINTER 2023 20313,7550,23,20,Full,2023-12-29 23:57:14.518017
WINTER 2023 20321,7551,25,20,Full,2023-12-29 23:57:14.518017
WINTER 2023 63263,7552,7,6,Full,2023-12-29 23:57:14.518017
WINTER 2023 63271,7553,7,6,Full,2023-12-29 23:57:14.518017
WINTER 2023 63289,7554,8,6,Full,2023-12-29 23:57:14.518017
WINTER 2023 63651,7555,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 63669,7556,20,24,"",2023-12-29 23:57:14.518017
WINTER 2023 63677,7557,25,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 39982,7558,31,30,Full,2023-12-29 23:57:14.518017
WINTER 2023 40022,7559,24,25,"",2023-12-29 23:57:14.518017
WINTER 2023 70755,7560,23,28,Closed,2023-12-29 23:57:14.518017
WINTER 2023 40121,7561,27,30,"",2023-12-29 23:57:14.518017
WINTER 2023 22723,7562,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2023 40154,7563,10,11,"",2023-12-29 23:57:14.518017
WINTER 2023 40162,7564,10,11,"",2023-12-29 23:57:14.518017
WINTER 2023 40212,7565,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2023 40253,7566,13,25,"",2023-12-29 23:57:14.518017
WINTER 2023 63164,7567,21,20,Full,2023-12-29 23:57:14.518017
WINTER 2023 63172,7568,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2023 21899,7569,13,15,"",2023-12-29 23:57:14.518017
WINTER 2023 21907,7570,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 21915,7571,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 21923,7572,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 21931,7573,11,15,"",2023-12-29 23:57:14.518017
WINTER 2023 21949,7574,11,15,"",2023-12-29 23:57:14.518017
WINTER 2023 21956,7575,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 21964,7576,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 21972,7577,13,15,"",2023-12-29 23:57:14.518017
WINTER 2023 21980,7578,16,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 21998,7579,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 22004,7580,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 22012,7581,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 22020,7582,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 22038,7583,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 61887,7584,19,15,Closed,2023-12-29 23:57:14.518017
WINTER 2023 61895,7585,11,15,Closed,2023-12-29 23:57:14.518017
WINTER 2023 61903,7586,15,15,Closed,2023-12-29 23:57:14.518017
WINTER 2023 22152,7587,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 22160,7588,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 22178,7589,18,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 22186,7590,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 22194,7591,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 22202,7592,16,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 61960,7593,16,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 61978,7594,16,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 61986,7595,16,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 22228,7596,16,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 22236,7597,18,14,Full,2023-12-29 23:57:14.518017
WINTER 2023 22244,7598,18,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 62190,7599,16,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 62208,7600,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 62216,7601,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 62224,7602,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 62232,7603,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 62240,7604,18,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 62257,7605,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 62265,7606,16,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 62273,7607,16,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 53934,7608,24,25,"",2023-12-29 23:57:14.518017
WINTER 2023 55897,7609,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 23507,7610,26,28,"",2023-12-29 23:57:14.518017
WINTER 2023 23515,7611,26,28,"",2023-12-29 23:57:14.518017
WINTER 2023 23523,7612,25,28,"",2023-12-29 23:57:14.518017
WINTER 2023 23531,7613,27,28,"",2023-12-29 23:57:14.518017
WINTER 2023 23549,7614,27,28,"",2023-12-29 23:57:14.518017
WINTER 2023 23556,7615,28,28,Full,2023-12-29 23:57:14.518017
WINTER 2023 23564,7616,26,28,"",2023-12-29 23:57:14.518017
WINTER 2023 23572,7617,23,28,"",2023-12-29 23:57:14.518017
WINTER 2023 23598,7618,25,27,"",2023-12-29 23:57:14.518017
WINTER 2023 23606,7619,26,27,"",2023-12-29 23:57:14.518017
WINTER 2023 23614,7620,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2023 23622,7621,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2023 23630,7622,23,27,"",2023-12-29 23:57:14.518017
WINTER 2023 23648,7623,31,27,Full,2023-12-29 23:57:14.518017
WINTER 2023 23655,7624,25,27,"",2023-12-29 23:57:14.518017
WINTER 2023 23663,7625,28,27,Full,2023-12-29 23:57:14.518017
WINTER 2023 23671,7626,25,27,"",2023-12-29 23:57:14.518017
WINTER 2023 23697,7627,21,27,"",2023-12-29 23:57:14.518017
WINTER 2023 23705,7628,25,27,"",2023-12-29 23:57:14.518017
WINTER 2023 55590,7629,4,7,"",2023-12-29 23:57:14.518017
WINTER 2023 58503,7630,1,8,"",2023-12-29 23:57:14.518017
WINTER 2023 55616,7631,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 55624,7632,21,24,"",2023-12-29 23:57:14.518017
WINTER 2023 55632,7633,26,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 23721,7634,22,24,"",2023-12-29 23:57:14.518017
WINTER 2023 23739,7635,19,24,"",2023-12-29 23:57:14.518017
WINTER 2023 23754,7636,19,24,"",2023-12-29 23:57:14.518017
WINTER 2023 23762,7637,23,24,"",2023-12-29 23:57:14.518017
WINTER 2023 23788,7638,19,24,"",2023-12-29 23:57:14.518017
WINTER 2023 23804,7639,16,24,"",2023-12-29 23:57:14.518017
WINTER 2023 23812,7640,23,24,"",2023-12-29 23:57:14.518017
WINTER 2023 23838,7641,9,12,"",2023-12-29 23:57:14.518017
WINTER 2023 23846,7642,9,12,"",2023-12-29 23:57:14.518017
WINTER 2023 55657,7643,20,24,"",2023-12-29 23:57:14.518017
WINTER 2023 23937,7644,11,12,"",2023-12-29 23:57:14.518017
WINTER 2023 23945,7645,11,12,"",2023-12-29 23:57:14.518017
WINTER 2023 55673,7646,4,3,Full,2023-12-29 23:57:14.518017
WINTER 2023 55681,7647,4,3,Full,2023-12-29 23:57:14.518017
WINTER 2023 55699,7648,3,3,Full,2023-12-29 23:57:14.518017
WINTER 2023 55707,7649,3,3,Full,2023-12-29 23:57:14.518017
WINTER 2023 55715,7650,3,3,Full,2023-12-29 23:57:14.518017
WINTER 2023 55723,7651,3,3,Full,2023-12-29 23:57:14.518017
WINTER 2023 61515,7652,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2023 61523,7653,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2023 61531,7654,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2023 23994,7655,20,24,"",2023-12-29 23:57:14.518017
WINTER 2023 24000,7656,25,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 24018,7657,23,24,"",2023-12-29 23:57:14.518017
WINTER 2023 24406,7658,22,25,"",2023-12-29 23:57:14.518017
WINTER 2023 24414,7659,22,25,"",2023-12-29 23:57:14.518017
WINTER 2023 24752,7660,16,20,"",2023-12-29 23:57:14.518017
WINTER 2023 24760,7661,16,20,"",2023-12-29 23:57:14.518017
WINTER 2023 24778,7662,18,20,"",2023-12-29 23:57:14.518017
WINTER 2023 24786,7663,19,20,"",2023-12-29 23:57:14.518017
WINTER 2023 24794,7664,18,19,"",2023-12-29 23:57:14.518017
WINTER 2023 24802,7665,19,19,Full,2023-12-29 23:57:14.518017
WINTER 2023 24810,7666,19,20,"",2023-12-29 23:57:14.518017
WINTER 2023 24828,7667,0,20,Closed,2023-12-29 23:57:14.518017
WINTER 2023 24836,7668,16,19,"",2023-12-29 23:57:14.518017
WINTER 2023 24844,7669,13,20,"",2023-12-29 23:57:14.518017
WINTER 2023 24851,7670,16,20,"",2023-12-29 23:57:14.518017
WINTER 2023 24869,7671,14,20,"",2023-12-29 23:57:14.518017
WINTER 2023 24877,7672,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2023 24885,7673,19,20,"",2023-12-29 23:57:14.518017
WINTER 2023 24893,7674,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2023 24919,7675,11,15,"",2023-12-29 23:57:14.518017
WINTER 2023 24927,7676,6,15,"",2023-12-29 23:57:14.518017
WINTER 2023 24935,7677,2,15,"",2023-12-29 23:57:14.518017
WINTER 2023 24943,7678,4,15,"",2023-12-29 23:57:14.518017
WINTER 2023 24950,7679,4,15,"",2023-12-29 23:57:14.518017
WINTER 2023 24968,7680,0,15,Closed,2023-12-29 23:57:14.518017
WINTER 2023 24984,7681,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 24992,7682,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 25007,7683,11,15,"",2023-12-29 23:57:14.518017
WINTER 2023 25015,7684,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 25023,7685,13,15,"",2023-12-29 23:57:14.518017
WINTER 2023 25031,7686,0,15,Closed,2023-12-29 23:57:14.518017
WINTER 2023 25064,7687,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 25072,7688,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 25080,7689,9,15,"",2023-12-29 23:57:14.518017
WINTER 2023 25098,7690,7,15,"",2023-12-29 23:57:14.518017
WINTER 2023 25106,7691,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 25114,7692,13,15,"",2023-12-29 23:57:14.518017
WINTER 2023 25551,7693,13,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25569,7694,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25577,7695,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25585,7696,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25593,7697,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25601,7698,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25619,7699,16,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25627,7700,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25635,7701,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25643,7702,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25650,7703,16,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25668,7704,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25676,7705,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25684,7706,20,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25692,7707,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25700,7708,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25718,7709,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25726,7710,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 51649,7711,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 51631,7712,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51656,7713,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51664,7714,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51672,7715,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51680,7716,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 51706,7717,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 51714,7718,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51722,7719,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51730,7720,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51748,7721,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51755,7722,16,18,"",2023-12-29 23:57:14.518017
WINTER 2023 51763,7723,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 51771,7724,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 51789,7725,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51797,7726,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51805,7727,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 51813,7728,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51821,7729,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51839,7730,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51847,7731,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51854,7732,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51862,7733,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 51870,7734,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25742,7735,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25759,7736,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25767,7737,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25775,7738,16,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25783,7739,16,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25791,7740,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25809,7741,14,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25817,7742,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25825,7743,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25833,7744,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25841,7745,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25858,7746,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25866,7747,14,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25874,7748,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25882,7749,16,18,"",2023-12-29 23:57:14.518017
WINTER 2023 25890,7750,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25908,7751,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 25916,7752,15,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26062,7753,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26070,7754,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26088,7755,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26096,7756,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26104,7757,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26112,7758,16,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26120,7759,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26138,7760,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26146,7761,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26153,7762,16,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26161,7763,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26179,7764,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26187,7765,21,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26195,7766,21,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26203,7767,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26211,7768,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26229,7769,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26237,7770,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26245,7771,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26252,7772,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26260,7773,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26302,7774,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26310,7775,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26328,7776,16,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26336,7777,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 26344,7778,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 26351,7779,15,18,"",2023-12-29 23:57:14.518017
WINTER 2023 52035,7780,9,13,"",2023-12-29 23:57:14.518017
WINTER 2023 52043,7781,9,13,"",2023-12-29 23:57:14.518017
WINTER 2023 52050,7782,11,13,"",2023-12-29 23:57:14.518017
WINTER 2023 52068,7783,14,13,Full,2023-12-29 23:57:14.518017
WINTER 2023 52076,7784,11,13,"",2023-12-29 23:57:14.518017
WINTER 2023 52084,7785,12,13,"",2023-12-29 23:57:14.518017
WINTER 2023 52100,7786,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 52118,7787,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 52126,7788,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 52142,7789,7,9,"",2023-12-29 23:57:14.518017
WINTER 2023 52159,7790,9,9,Full,2023-12-29 23:57:14.518017
WINTER 2023 52167,7791,9,9,Full,2023-12-29 23:57:14.518017
WINTER 2023 59576,7792,8,9,"",2023-12-29 23:57:14.518017
WINTER 2023 59584,7793,10,9,Full,2023-12-29 23:57:14.518017
WINTER 2023 59592,7794,6,9,"",2023-12-29 23:57:14.518017
WINTER 2023 27334,7795,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2023 27342,7796,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 27367,7797,14,15,"",2023-12-29 23:57:14.518017
WINTER 2023 27375,7798,10,15,"",2023-12-29 23:57:14.518017
WINTER 2023 27383,7799,13,15,"",2023-12-29 23:57:14.518017
WINTER 2023 27391,7800,13,15,"",2023-12-29 23:57:14.518017
WINTER 2023 54304,7801,27,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 54312,7802,28,24,Full,2023-12-29 23:57:14.518017
WINTER 2023 28654,7803,29,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28662,7804,29,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28670,7805,27,30,"",2023-12-29 23:57:14.518017
WINTER 2023 61556,7806,26,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28704,7807,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2023 28712,7808,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2023 28720,7809,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2023 28746,7810,29,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28753,7811,28,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28761,7812,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2023 28779,7813,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2023 28787,7814,29,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28795,7815,29,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28852,7816,29,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28860,7817,29,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28886,7818,27,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28894,7819,5,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28910,7820,20,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28928,7821,16,30,"",2023-12-29 23:57:14.518017
WINTER 2023 55111,7822,3,30,"",2023-12-29 23:57:14.518017
WINTER 2023 61564,7823,13,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28944,7824,25,30,"",2023-12-29 23:57:14.518017
WINTER 2023 28951,7825,15,30,"",2023-12-29 23:57:14.518017
WINTER 2023 55236,7826,28,30,"",2023-12-29 23:57:14.518017
WINTER 2023 55244,7827,3,30,"",2023-12-29 23:57:14.518017
WINTER 2023 55251,7828,23,30,"",2023-12-29 23:57:14.518017
WINTER 2023 55269,7829,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2023 55285,7830,25,30,"",2023-12-29 23:57:14.518017
WINTER 2023 55293,7831,28,30,"",2023-12-29 23:57:14.518017
WINTER 2023 32094,7832,9,14,"",2023-12-29 23:57:14.518017
WINTER 2023 32102,7833,13,14,"",2023-12-29 23:57:14.518017
WINTER 2023 32128,7834,9,15,"",2023-12-29 23:57:14.518017
WINTER 2023 32136,7835,7,15,"",2023-12-29 23:57:14.518017
WINTER 2023 32151,7836,17,18,"",2023-12-29 23:57:14.518017
WINTER 2023 32169,7837,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 32177,7838,25,19,Full,2023-12-29 23:57:14.518017
WINTER 2023 32185,7839,23,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 32193,7840,19,18,Full,2023-12-29 23:57:14.518017
WINTER 2023 32201,7841,19,19,Full,2023-12-29 23:57:14.518017
WINTER 2023 32243,7842,1,14,"",2023-12-29 23:57:14.518017
WINTER 2023 29579,7843,16,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29587,7844,21,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29595,7845,20,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29603,7846,23,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29611,7847,12,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29629,7848,20,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29645,7849,19,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29652,7850,24,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29660,7851,24,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29678,7852,20,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29686,7853,23,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29694,7854,22,25,"",2023-12-29 23:57:14.518017
WINTER 2023 50484,7855,8,25,"",2023-12-29 23:57:14.518017
WINTER 2023 50492,7856,22,25,"",2023-12-29 23:57:14.518017
WINTER 2023 50500,7857,7,25,"",2023-12-29 23:57:14.518017
WINTER 2023 50518,7858,8,25,"",2023-12-29 23:57:14.518017
WINTER 2023 50526,7859,4,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29710,7860,15,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29728,7861,21,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29736,7862,6,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29744,7863,6,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29751,7864,3,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29769,7865,20,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29785,7866,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 29793,7867,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 29801,7868,24,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29819,7869,18,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29827,7870,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 29835,7871,24,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29843,7872,24,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29850,7873,20,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29868,7874,17,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29876,7875,19,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29884,7876,23,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29892,7877,22,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29918,7878,23,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29926,7879,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 29934,7880,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 29942,7881,23,25,"",2023-12-29 23:57:14.518017
WINTER 2023 29959,7882,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 29967,7883,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 29975,7884,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 29983,7885,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 29991,7886,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 30007,7887,23,25,"",2023-12-29 23:57:14.518017
WINTER 2023 30015,7888,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2023 30023,7889,23,25,"",2023-12-29 23:57:14.518017
WINTER 2023 30031,7890,24,25,"",2023-12-29 23:57:14.518017
WINTER 2023 30049,7891,24,25,"",2023-12-29 23:57:14.518017
WINTER 2023 30056,7892,23,25,"",2023-12-29 23:57:14.518017
WINTER 2023 30064,7893,25,25,Full,2023-12-29 23:57:14.518017
